date,open,high,low,close,adj_close,volume,asset,ticker
2021-03-04,241.0454864501953,249.46560668945312,226.08494567871094,229.945068359375,229.945068359375,5580339595,BNB,BNB-USD
2021-03-05,229.83529663085938,230.36663818359375,216.27261352539062,226.37255859375,226.37255859375,4969642573,BNB,BNB-USD
2021-03-06,226.19776916503906,232.09889221191406,220.0750732421875,226.66685485839844,226.66685485839844,4489684331,BNB,BNB-USD
2021-03-07,226.67274475097656,243.34312438964844,225.54637145996094,240.17921447753906,240.17921447753906,5081569247,BNB,BNB-USD
2021-03-08,240.17958068847656,242.68826293945312,229.4411163330078,240.31866455078125,240.31866455078125,5016770824,BNB,BNB-USD
2021-03-09,240.39547729492188,296.65863037109375,236.0502471923828,293.4632263183594,293.4632263183594,8676266998,BNB,BNB-USD
2021-03-10,293.42388916015625,295.07061767578125,268.5784912109375,279.3580322265625,279.3580322265625,4544623650,BNB,BNB-USD
2021-03-11,278.50909423828125,313.1101379394531,273.3779296875,289.7908020019531,289.7908020019531,4676132222,BNB,BNB-USD
2021-03-12,289.9991149902344,290.0347595214844,253.9466552734375,263.6858215332031,263.6858215332031,3960814749,BNB,BNB-USD
2021-03-13,263.5920104980469,283.01361083984375,256.18896484375,276.1047058105469,276.1047058105469,2903774859,BNB,BNB-USD
2021-03-14,276.18572998046875,276.3712463378906,264.6367492675781,264.6367492675781,264.6367492675781,2044273970,BNB,BNB-USD
2021-03-15,264.0635070800781,267.2337341308594,250.61297607421875,254.66082763671875,254.66082763671875,2488528410,BNB,BNB-USD
2021-03-16,254.450439453125,258.8761291503906,242.18153381347656,258.1006774902344,258.1006774902344,2425543830,BNB,BNB-USD
2021-03-17,258.3858642578125,270.962890625,249.92892456054688,269.8548583984375,269.8548583984375,2271426252,BNB,BNB-USD
2021-03-18,269.6378479003906,277.7722473144531,258.7264099121094,261.7048034667969,261.7048034667969,2445995134,BNB,BNB-USD
2021-03-19,261.63043212890625,269.2347106933594,256.2732849121094,264.05743408203125,264.05743408203125,1873443830,BNB,BNB-USD
2021-03-20,264.0921936035156,274.8731689453125,262.9725036621094,264.7416687011719,264.7416687011719,2004752539,BNB,BNB-USD
2021-03-21,264.9569396972656,268.878173828125,257.5182800292969,264.88616943359375,264.88616943359375,1718563711,BNB,BNB-USD
2021-03-22,265.0702819824219,276.96868896484375,255.2108612060547,255.9001922607422,255.9001922607422,2323911466,BNB,BNB-USD
2021-03-23,255.94509887695312,263.1492919921875,253.0116424560547,255.68966674804688,255.68966674804688,2010488139,BNB,BNB-USD
2021-03-24,255.89430236816406,268.620849609375,243.22813415527344,249.85137939453125,249.85137939453125,2385752951,BNB,BNB-USD
2021-03-25,249.46591186523438,250.1392364501953,227.2940673828125,234.88543701171875,234.88543701171875,2314734091,BNB,BNB-USD
2021-03-26,234.7909393310547,255.1045684814453,234.7909393310547,255.1045684814453,255.1045684814453,2099285452,BNB,BNB-USD
2021-03-27,255.11648559570312,275.5933837890625,250.4947967529297,269.1023254394531,269.1023254394531,2457659540,BNB,BNB-USD
2021-03-28,269.31072998046875,280.9924011230469,262.2886657714844,269.1912841796875,269.1912841796875,2527142069,BNB,BNB-USD
2021-03-29,268.9693908691406,277.47900390625,265.3678283691406,275.2146301269531,275.2146301269531,2067448661,BNB,BNB-USD
2021-03-30,275.2386474609375,311.4264831542969,271.57855224609375,311.4264831542969,311.4264831542969,4039620710,BNB,BNB-USD
2021-03-31,311.5514221191406,316.4865417480469,289.00927734375,302.0634460449219,302.0634460449219,3545493416,BNB,BNB-USD
2021-04-01,302.2454833984375,339.2091064453125,301.5886535644531,335.212890625,335.212890625,3718677616,BNB,BNB-USD
2021-04-02,335.0859680175781,356.78350830078125,329.7513732910156,339.0077209472656,339.0077209472656,3950524039,BNB,BNB-USD
2021-04-03,338.9091796875,349.6299133300781,319.19378662109375,323.1335144042969,323.1335144042969,2953164849,BNB,BNB-USD
2021-04-04,323.3548583984375,353.4342041015625,319.8490295410156,351.6243896484375,351.6243896484375,3200674446,BNB,BNB-USD
2021-04-05,351.2410583496094,381.029296875,339.4616394042969,367.7724914550781,367.7724914550781,4073047973,BNB,BNB-USD
2021-04-06,368.0990295410156,412.2567443847656,364.1296691894531,403.59075927734375,403.59075927734375,5277448222,BNB,BNB-USD
2021-04-07,403.69927978515625,414.357666015625,358.7438049316406,374.6588134765625,374.6588134765625,5976362849,BNB,BNB-USD
2021-04-08,376.2690124511719,422.4665832519531,372.5151672363281,418.03839111328125,418.03839111328125,4550316562,BNB,BNB-USD
2021-04-09,418.0547180175781,453.69781494140625,405.443603515625,453.178466796875,453.178466796875,4701175013,BNB,BNB-USD
2021-04-10,454.3431701660156,487.27520751953125,451.35516357421875,472.5603332519531,472.5603332519531,6160670397,BNB,BNB-USD
2021-04-11,471.64642333984375,529.64501953125,459.5904235839844,525.3855590820312,525.3855590820312,5697422904,BNB,BNB-USD
2021-04-12,526.7017822265625,637.4423217773438,516.2792358398438,598.72265625,598.72265625,14436315725,BNB,BNB-USD
2021-04-13,596.9885864257812,602.2964477539062,532.9558715820312,549.5865478515625,549.5865478515625,9433830832,BNB,BNB-USD
2021-04-14,550.4014892578125,590.4174194335938,526.5343017578125,549.5918579101562,549.5918579101562,7452346448,BNB,BNB-USD
2021-04-15,550.413330078125,556.8338012695312,536.0784301757812,542.632080078125,542.632080078125,4608061831,BNB,BNB-USD
2021-04-16,542.5736694335938,548.885009765625,493.0094909667969,510.2201843261719,510.2201843261719,6886285728,BNB,BNB-USD
2021-04-17,509.581298828125,548.6023559570312,509.0485534667969,520.416748046875,520.416748046875,5195399091,BNB,BNB-USD
2021-04-18,520.5902709960938,526.0587768554688,429.0528869628906,481.03424072265625,481.03424072265625,6711806048,BNB,BNB-USD
2021-04-19,481.3966979980469,539.7112426757812,469.15216064453125,505.0929260253906,505.0929260253906,7141301320,BNB,BNB-USD
2021-04-20,503.795166015625,588.0648193359375,475.59039306640625,587.0291137695312,587.0291137695312,9330924061,BNB,BNB-USD
2021-04-21,586.9011840820312,612.6870727539062,537.349365234375,546.0235595703125,546.0235595703125,8456300946,BNB,BNB-USD
2021-04-22,544.0054931640625,582.0377197265625,481.2602233886719,506.01300048828125,506.01300048828125,8342960849,BNB,BNB-USD
2021-04-23,505.85888671875,530.074951171875,452.4355163574219,526.5652465820312,526.5652465820312,8893557870,BNB,BNB-USD
2021-04-24,526.7583618164062,527.44091796875,483.9591369628906,496.4150695800781,496.4150695800781,4070234640,BNB,BNB-USD
2021-04-25,496.2568359375,517.0830078125,478.8894348144531,505.0770568847656,505.0770568847656,3419309603,BNB,BNB-USD
2021-04-26,504.7487487792969,549.9667358398438,502.31146240234375,534.5776977539062,534.5776977539062,4072866875,BNB,BNB-USD
2021-04-27,535.428466796875,578.6234741210938,525.7677612304688,568.4705200195312,568.4705200195312,4050720272,BNB,BNB-USD
2021-04-28,568.7456665039062,578.8881225585938,539.072509765625,562.632568359375,562.632568359375,3648784689,BNB,BNB-USD
2021-04-29,562.8735961914062,614.8241577148438,554.28466796875,599.70654296875,599.70654296875,6585918998,BNB,BNB-USD
2021-04-30,599.9884643554688,627.7774658203125,586.205810546875,624.08056640625,624.08056640625,5741358048,BNB,BNB-USD
2021-05-01,622.4692993164062,641.86083984375,611.302001953125,619.3472290039062,619.3472290039062,4065705136,BNB,BNB-USD
2021-05-02,619.9721069335938,628.6209716796875,595.8587646484375,622.1010131835938,622.1010131835938,3765184551,BNB,BNB-USD
2021-05-03,621.9027099609375,679.8150024414062,621.9027099609375,675.68408203125,675.68408203125,5274868721,BNB,BNB-USD
2021-05-04,676.31591796875,676.9168701171875,606.2677001953125,611.2003173828125,611.2003173828125,5728175230,BNB,BNB-USD
2021-05-05,609.3310546875,656.2369995117188,605.1661987304688,651.6627197265625,651.6627197265625,4248449283,BNB,BNB-USD
2021-05-06,651.0494995117188,653.412841796875,621.0661010742188,633.2803955078125,633.2803955078125,3975000211,BNB,BNB-USD
2021-05-07,634.0068969726562,644.12451171875,612.1624755859375,624.5632934570312,624.5632934570312,3658116306,BNB,BNB-USD
2021-05-08,624.3944091796875,657.5446166992188,618.8406982421875,646.100830078125,646.100830078125,3910931715,BNB,BNB-USD
2021-05-09,646.3121337890625,678.2283935546875,631.4652709960938,662.2285766601562,662.2285766601562,4321052943,BNB,BNB-USD
2021-05-10,661.4500122070312,690.9319458007812,596.1658935546875,631.3519897460938,631.3519897460938,5157435389,BNB,BNB-USD
2021-05-11,631.2406005859375,672.4594116210938,623.2498168945312,672.3339233398438,672.3339233398438,4865455319,BNB,BNB-USD
2021-05-12,671.7788696289062,684.1376953125,588.1851806640625,588.1851806640625,588.1851806640625,4311561442,BNB,BNB-USD
2021-05-13,592.95458984375,632.970703125,530.2382202148438,571.4345092773438,571.4345092773438,7417114170,BNB,BNB-USD
2021-05-14,570.9605102539062,614.4854125976562,567.0347290039062,603.1282958984375,603.1282958984375,3735474448,BNB,BNB-USD
2021-05-15,602.5543823242188,610.51416015625,561.1683959960938,563.0416870117188,563.0416870117188,3480395174,BNB,BNB-USD
2021-05-16,562.64892578125,606.00341796875,535.057373046875,562.829833984375,562.829833984375,4047395255,BNB,BNB-USD
2021-05-17,564.445556640625,564.445556640625,485.9970703125,511.9643859863281,511.9643859863281,5123430659,BNB,BNB-USD
2021-05-18,511.3919982910156,534.1778564453125,496.9785461425781,508.0223083496094,508.0223083496094,3548216902,BNB,BNB-USD
2021-05-19,508.86273193359375,515.716552734375,283.4537048339844,339.0254821777344,339.0254821777344,8779943654,BNB,BNB-USD
2021-05-20,335.5567321777344,424.29425048828125,286.0894470214844,393.6127624511719,393.6127624511719,7093839295,BNB,BNB-USD
2021-05-21,391.54156494140625,415.70672607421875,275.3926696777344,326.29632568359375,326.29632568359375,6291181865,BNB,BNB-USD
2021-05-22,326.79779052734375,335.7347412109375,285.3534240722656,299.50408935546875,299.50408935546875,3871242832,BNB,BNB-USD
2021-05-23,300.0354309082031,313.525146484375,213.51646423339844,262.9456787109375,262.9456787109375,5336233746,BNB,BNB-USD
2021-05-24,261.1195373535156,350.2731018066406,258.6227111816406,345.30963134765625,345.30963134765625,6066277282,BNB,BNB-USD
2021-05-25,345.4898376464844,374.5971984863281,307.7294616699219,344.1139831542969,344.1139831542969,5656677341,BNB,BNB-USD
2021-05-26,343.531982421875,387.76519775390625,337.0569763183594,379.85430908203125,379.85430908203125,4502557689,BNB,BNB-USD
2021-05-27,379.6934814453125,387.4900817871094,340.8908386230469,367.6557922363281,367.6557922363281,3965850350,BNB,BNB-USD
2021-05-28,369.835693359375,373.313232421875,313.7230224609375,329.8799133300781,329.8799133300781,4482824807,BNB,BNB-USD
2021-05-29,328.9868469238281,346.9239501953125,296.57073974609375,305.0521545410156,305.0521545410156,3070017878,BNB,BNB-USD
2021-05-30,305.0425720214844,337.74237060546875,292.85235595703125,325.7840270996094,325.7840270996094,3246314973,BNB,BNB-USD
2021-05-31,325.8081359863281,355.9771423339844,307.94403076171875,354.329345703125,354.329345703125,3865691845,BNB,BNB-USD
2021-06-01,353.78253173828125,364.32012939453125,340.4742431640625,362.7946472167969,362.7946472167969,3425775257,BNB,BNB-USD
2021-06-02,362.3608703613281,418.6651306152344,350.956787109375,401.2623291015625,401.2623291015625,4486850584,BNB,BNB-USD
2021-06-03,401.7608337402344,432.30810546875,392.0331726074219,427.80792236328125,427.80792236328125,4370188399,BNB,BNB-USD
2021-06-04,428.1873779296875,428.4431457519531,366.27484130859375,391.39532470703125,391.39532470703125,4951450795,BNB,BNB-USD
2021-06-05,390.95880126953125,425.9027404785156,375.0675048828125,390.4318542480469,390.4318542480469,3956143113,BNB,BNB-USD
2021-06-06,390.2367248535156,400.0411682128906,382.344970703125,393.8202209472656,393.8202209472656,2101917655,BNB,BNB-USD
2021-06-07,393.6546630859375,407.37567138671875,355.9754638671875,357.3102111816406,357.3102111816406,2927240962,BNB,BNB-USD
2021-06-08,358.1654357910156,365.9231872558594,320.2380065917969,354.0013732910156,354.0013732910156,4491122307,BNB,BNB-USD
2021-06-09,352.76593017578125,378.7413635253906,334.4190979003906,375.73468017578125,375.73468017578125,3543408536,BNB,BNB-USD
2021-06-10,375.66900634765625,376.9501953125,345.5176696777344,352.1831970214844,352.1831970214844,2505012942,BNB,BNB-USD
2021-06-11,352.0848388671875,365.3039855957031,341.47735595703125,345.9336853027344,345.9336853027344,2269923678,BNB,BNB-USD
2021-06-12,345.9017028808594,348.8785705566406,325.8177185058594,343.74102783203125,343.74102783203125,2146761411,BNB,BNB-USD
2021-06-13,344.0428466796875,369.05804443359375,331.1119384765625,366.6489562988281,366.6489562988281,2171880359,BNB,BNB-USD
2021-06-14,365.75469970703125,377.0186462402344,355.3109436035156,368.7927551269531,368.7927551269531,2271215183,BNB,BNB-USD
2021-06-15,372.7368469238281,379.65985107421875,363.93499755859375,373.566162109375,373.566162109375,2246535807,BNB,BNB-USD
2021-06-16,366.8166198730469,366.8166198730469,343.6485595703125,347.033447265625,347.033447265625,1626149384,BNB,BNB-USD
2021-06-17,347.2123718261719,362.2593994140625,346.03753662109375,352.738525390625,352.738525390625,1379161855,BNB,BNB-USD
2021-06-18,353.01336669921875,357.07427978515625,328.0473327636719,336.8096923828125,336.8096923828125,1613940591,BNB,BNB-USD
2021-06-19,337.5522766113281,345.4595947265625,332.09649658203125,335.71282958984375,335.71282958984375,1140833816,BNB,BNB-USD
2021-06-20,334.65093994140625,340.7895202636719,310.77587890625,340.06719970703125,340.06719970703125,1756674565,BNB,BNB-USD
2021-06-21,339.3266296386719,341.7993469238281,269.4336853027344,270.98443603515625,270.98443603515625,2911962314,BNB,BNB-USD
2021-06-22,270.79339599609375,291.0225830078125,226.29783630371094,261.8180847167969,261.8180847167969,4089344405,BNB,BNB-USD
2021-06-23,262.0581970214844,309.1264343261719,252.20314025878906,294.49029541015625,294.49029541015625,3170293549,BNB,BNB-USD
2021-06-24,296.2639465332031,316.1907653808594,281.9847106933594,308.39703369140625,308.39703369140625,2323626593,BNB,BNB-USD
2021-06-25,308.58203125,313.9770812988281,275.83819580078125,281.62091064453125,281.62091064453125,2317971593,BNB,BNB-USD
2021-06-26,281.1339416503906,289.9497985839844,264.60101318359375,279.43804931640625,279.43804931640625,1921847994,BNB,BNB-USD
2021-06-27,279.86529541015625,291.14892578125,270.2899169921875,290.5670166015625,290.5670166015625,1521388056,BNB,BNB-USD
2021-06-28,290.8186950683594,298.7206115722656,283.95184326171875,289.53411865234375,289.53411865234375,1722578691,BNB,BNB-USD
2021-06-29,289.91912841796875,315.4393310546875,289.2211608886719,300.2115478515625,300.2115478515625,1946428384,BNB,BNB-USD
2021-06-30,300.95880126953125,304.8013610839844,281.77801513671875,303.2958679199219,303.2958679199219,1903538448,BNB,BNB-USD
2021-07-01,303.5273742675781,303.5273742675781,281.5791320800781,288.2184143066406,288.2184143066406,1357794786,BNB,BNB-USD
2021-07-02,287.75445556640625,290.6216735839844,277.3503112792969,287.423095703125,287.423095703125,1133632645,BNB,BNB-USD
2021-07-03,287.2156066894531,302.6058654785156,283.43402099609375,298.23712158203125,298.23712158203125,1113777297,BNB,BNB-USD
2021-07-04,298.1135559082031,314.7130126953125,292.7873840332031,307.7320861816406,307.7320861816406,1387395766,BNB,BNB-USD
2021-07-05,307.6848449707031,307.6848449707031,293.5234680175781,302.37799072265625,302.37799072265625,1504869977,BNB,BNB-USD
2021-07-06,302.1955871582031,321.5209655761719,302.1955871582031,320.934814453125,320.934814453125,2203265498,BNB,BNB-USD
2021-07-07,320.1917724609375,339.16766357421875,318.52996826171875,327.5224609375,327.5224609375,2067233169,BNB,BNB-USD
2021-07-08,327.9578552246094,327.9578552246094,305.075439453125,310.4271240234375,310.4271240234375,1883785090,BNB,BNB-USD
2021-07-09,310.0102844238281,319.44390869140625,301.8282165527344,316.4845275878906,316.4845275878906,1358583891,BNB,BNB-USD
2021-07-10,316.9963073730469,320.93927001953125,310.88690185546875,316.14013671875,316.14013671875,1179686219,BNB,BNB-USD
2021-07-11,316.0563659667969,326.7518005371094,312.6390075683594,322.0316467285156,322.0316467285156,1189805384,BNB,BNB-USD
2021-07-12,322.034912109375,334.2820739746094,309.1420593261719,316.32818603515625,316.32818603515625,1614469810,BNB,BNB-USD
2021-07-13,316.2688903808594,318.2951354980469,305.4894104003906,308.8111572265625,308.8111572265625,1231759805,BNB,BNB-USD
2021-07-14,308.9526062011719,313.2157897949219,290.6623840332031,309.4063720703125,309.4063720703125,1646743038,BNB,BNB-USD
2021-07-15,309.5006408691406,323.8858947753906,301.65667724609375,315.2440185546875,315.2440185546875,2242114046,BNB,BNB-USD
2021-07-16,315.69110107421875,322.9977722167969,301.9324951171875,302.985595703125,302.985595703125,1688212208,BNB,BNB-USD
2021-07-17,302.9348449707031,306.5308532714844,295.3874816894531,300.4979248046875,300.4979248046875,1298507379,BNB,BNB-USD
2021-07-18,300.5959777832031,309.1142578125,299.9722595214844,302.4804992675781,302.4804992675781,1254819647,BNB,BNB-USD
2021-07-19,302.2682189941406,303.8291931152344,279.7085266113281,280.01861572265625,280.01861572265625,1514754521,BNB,BNB-USD
2021-07-20,280.5649719238281,283.2061462402344,255.8507537841797,264.7823791503906,264.7823791503906,1819454491,BNB,BNB-USD
2021-07-21,264.4947509765625,298.791748046875,261.22637939453125,292.5313720703125,292.5313720703125,1957623339,BNB,BNB-USD
2021-07-22,293.1426696777344,298.4039001464844,287.7333679199219,293.6411437988281,293.6411437988281,1495118544,BNB,BNB-USD
2021-07-23,293.601318359375,300.9937744140625,281.69610595703125,299.2829895019531,299.2829895019531,1849700307,BNB,BNB-USD
2021-07-24,299.0478515625,307.84051513671875,296.11151123046875,302.0718688964844,302.0718688964844,1644709273,BNB,BNB-USD
2021-07-25,301.84661865234375,304.0578918457031,292.890625,302.4361572265625,302.4361572265625,1351522797,BNB,BNB-USD
2021-07-26,302.7328796386719,327.6352844238281,301.097412109375,304.4782409667969,304.4782409667969,2572081528,BNB,BNB-USD
2021-07-27,304.124267578125,318.371826171875,298.4818115234375,313.60260009765625,313.60260009765625,1870220991,BNB,BNB-USD
2021-07-28,314.05511474609375,318.4422912597656,308.22344970703125,313.42864990234375,313.42864990234375,1626648048,BNB,BNB-USD
2021-07-29,313.6192321777344,319.7590026855469,309.14453125,316.74945068359375,316.74945068359375,1384576144,BNB,BNB-USD
2021-07-30,317.0640869140625,325.2501220703125,307.009765625,322.90936279296875,322.90936279296875,1588918308,BNB,BNB-USD
2021-07-31,322.53887939453125,338.025146484375,317.6859130859375,333.5495910644531,333.5495910644531,1717984015,BNB,BNB-USD
2021-08-01,332.2926940917969,347.4176025390625,329.34173583984375,333.4840087890625,333.4840087890625,1788390755,BNB,BNB-USD
2021-08-02,332.9232177734375,338.0423278808594,326.415283203125,331.1031188964844,331.1031188964844,1348495243,BNB,BNB-USD
2021-08-03,330.8720397949219,334.6349792480469,318.0628356933594,322.74774169921875,322.74774169921875,1365471563,BNB,BNB-USD
2021-08-04,323.5060729980469,336.96746826171875,320.041259765625,334.9187927246094,334.9187927246094,1279262186,BNB,BNB-USD
2021-08-05,334.9127197265625,340.0484313964844,323.8970947265625,337.8738708496094,337.8738708496094,1551187442,BNB,BNB-USD
2021-08-06,337.9479675292969,347.04296875,331.65966796875,342.1369934082031,342.1369934082031,1623970506,BNB,BNB-USD
2021-08-07,342.3764343261719,359.7502136230469,340.5938415527344,355.7413635253906,355.7413635253906,1903003766,BNB,BNB-USD
2021-08-08,356.26654052734375,359.7386169433594,337.2527160644531,342.06475830078125,342.06475830078125,1547133821,BNB,BNB-USD
2021-08-09,341.9162902832031,357.3993225097656,333.67144775390625,354.9668273925781,354.9668273925781,1648422571,BNB,BNB-USD
2021-08-10,354.4496154785156,375.7229309082031,349.3133239746094,371.9543762207031,371.9543762207031,2150475826,BNB,BNB-USD
2021-08-11,372.0937194824219,408.5890197753906,371.2162170410156,391.7570495605469,391.7570495605469,2542670896,BNB,BNB-USD
2021-08-12,391.4052734375,406.091552734375,372.22021484375,385.8189697265625,385.8189697265625,2217067872,BNB,BNB-USD
