date,open,high,low,close,adj_close,volume,asset,ticker,log_close,log_return,abs_log_return,negative_return,rolling_vol_7d,rolling_vol_30d,volume_log,volume_z_30d,return_z_30d,abs_return_z_30d,drawdown_30d,intraday_range,intraday_range_z_30d,stablecoin_peg_deviation,stablecoin_depeg_1pct,event_count_3d,event_ids_3d,weak_label_3d,event_count_7d,event_ids_7d,event_type_list_7d,severity_list_7d,weak_label_7d,AdrActCnt,TxCnt,CapMrktCurUSD,SplyCur,AdrActCnt_log,AdrActCnt_z_30d,TxCnt_log,TxCnt_z_30d,CapMrktCurUSD_log,CapMrktCurUSD_z_30d,SplyCur_log,SplyCur_z_30d,total_dex_volume,total_dex_volume_log,dex_volume_z_30d,defillama_chain,chain_tvl,chain_tvl_log,chain_tvl_z_30d
2021-01-11,42.47262191772461,42.477500915527344,35.17088317871094,38.371360778808594,38.371360778808594,890728694,BNB,BNB-USD,3.647311368284907,-0.10097961647800524,0.10097961647800524,1,0.04838102241449739,,20.60755044411759,1.4206281112430046,-2.1626468679126902,2.1885786338891062,-0.1265907504679712,0.19041852018059371,2.4486446139018594,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2394135397.0,21.596287999709293,2.082705290746215,BSC,184496958.0,19.033143538924197,0.5592752814935685
2021-01-12,38.279518127441406,39.930908203125,37.18550109863281,38.111610412597656,38.111610412597656,567249584,BNB,BNB-USD,3.6405189709490866,-0.006792397335820599,0.006792397335820599,1,0.04676814765655323,,20.156309950024134,-0.7667682828691114,-0.16229122266308224,-0.8312372224581646,-0.13250319057468896,0.07203597735100438,-0.24068488700870377,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1271965850.11,20.96382945489233,0.8419834645276567,BSC,185600201.0,19.03910546667785,0.5635591304311498
2021-01-13,38.10942459106445,40.40154266357422,37.14378356933594,40.13593292236328,40.13593292236328,542384725,BNB,BNB-USD,3.6922720159219167,0.051753044972830065,0.051753044972830065,0,0.05248256310616145,,20.111486134164462,-0.9204793451277239,1.0373896476111226,0.6256707079972735,-0.08642554390854218,0.08116814178805584,-0.02206769036350624,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1036376587.0,20.758996416663383,0.38958559327967196,BSC,214434278.0,19.183513857776454,1.4696240703634906
2021-01-14,40.11882781982422,41.87310028076172,39.65635681152344,41.79368209838867,41.79368209838867,534108764,BNB,BNB-USD,3.7327451821354445,0.04047316621352781,0.04047316621352781,0,0.05384788207825429,,20.09611005595984,-0.9298714218048333,0.7409903317276173,0.23082803552074063,-0.04869184266997917,0.05304015721849371,-0.6847921323518072,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1107478317.0,20.825351482265287,0.4760188946346474,BSC,217599743.0,19.198167896474782,1.4504384918248119
2021-01-15,41.794952392578125,42.41106033325195,39.095462799072266,40.91897964477539,40.91897964477539,562019413,BNB,BNB-USD,3.711594005405364,-0.02115117673008049,0.02115117673008049,1,0.0536623397744275,,20.147046951745303,-0.6392219692470958,-0.6130219260536034,-0.4386613307894693,-0.06860182756673894,0.081028353174076,0.025768017622310603,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1411410420.0,21.067855339952803,0.9338832937091701,BSC,171685430.0,18.961174470782463,-0.13030143155864105
2021-01-16,40.91943359375,43.91791915893555,40.73382186889648,43.17182540893555,43.17182540893555,604218252,BNB,BNB-USD,3.7651880928739336,0.05359408746856964,0.05359408746856964,0,0.05629823342087208,0.04364519979695698,20.219446036655828,-0.25436542054707934,1.0292182133939076,0.716484093270545,-0.017322532586061312,0.07375405741773515,-0.16103846709439565,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1270943598.0,20.96302545287407,0.6953755678204714,BSC,215420287.0,19.188101505809225,1.292820302871401
2021-01-17,43.1561393737793,46.654544830322266,41.09147262573242,45.68461227416992,45.68461227416992,664875513,BNB,BNB-USD,3.821761529475091,0.05657343660115721,0.05657343660115721,0,0.05817874054374825,0.04383274153887313,20.315110384104102,0.2516061646412611,1.0244863915329092,0.7856230848684084,0.0,0.12177124698364146,1.0730782573829492,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1162660881.0,20.873977078968622,0.4521626240322078,BSC,211031768.0,19.167519244087764,1.0951257920092081
2021-01-18,45.76753234863281,46.803802490234375,44.156463623046875,45.353172302246094,45.353172302246094,586905636,BNB,BNB-USD,3.814480125652602,-0.007281403822488652,0.007281403822488652,1,0.03401877791550166,0.042688972698110395,20.190374610185113,-0.4247558133126941,-0.4177696766024369,-1.0142562095326078,-0.007254958626653929,0.05837163604664523,-0.6187981976294192,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1147898538.0,20.861198750275964,0.37322960973390407,BSC,231750203.0,19.261170642668752,1.5563511040616012
2021-01-19,45.33563995361328,47.09810256958008,41.94388961791992,42.7855339050293,42.7855339050293,750638729,BNB,BNB-USD,3.756200052582139,-0.058280073070463345,0.058280073070463345,1,0.04541395241790996,0.04447888626267802,20.43643504205505,0.9227732185959742,-1.4615649593093192,0.8659142213058003,-0.06345853066985019,0.1204662529887069,1.0319284130759576,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1766640334.0,21.29234546400832,1.3179432290047222,BSC,235382763.0,19.276723530058753,1.5267518852029327
2021-01-20,42.66294860839844,42.75456237792969,40.30640411376953,42.60689926147461,42.60689926147461,684094133,BNB,BNB-USD,3.7520161946568207,-0.0041838579253181685,0.0041838579253181685,1,0.043041666383926896,0.043298145338608415,20.34360608892469,0.38355675953785023,-0.23876821425598113,-1.1162911932116921,-0.06736870161499542,0.057459198078133655,-0.6735520402915014,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1354890478.0,21.0269864607051,0.6252018784800384,BSC,232123357.0,19.26277950383722,1.3428280048149235
2021-01-21,42.60602569580078,42.63518905639648,38.44939041137695,38.64583969116211,38.64583969116211,621983627,BNB,BNB-USD,3.654439128648877,-0.0975770660079438,0.0975770660079438,1,0.05572648920569519,0.04810478031578127,20.248424328813627,-0.16656102799537992,-2.0485460453730915,2.050666357270077,-0.15407316014341077,0.10831175304949504,0.7166684971932501,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1655814123.0,21.2275586426483,1.0587762908613538,BSC,204701039.0,19.137061131224375,0.5963772566882053
2021-01-22,38.635311126708984,41.40969467163086,36.95341491699219,40.85757064819336,40.85757064819336,561072899,BNB,BNB-USD,3.7100921321200517,0.055653003471174856,0.055653003471174856,0,0.06077031723422452,0.04838150310741079,20.145361401568717,-0.7537076830113437,1.0764682976010205,0.6102992793133841,-0.10566012023934312,0.10906864221100526,0.7126619349100384,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1522023778.0,21.143306719785542,0.7884534232456969,BSC,231994977.0,19.26222628284457,1.2098736659224902
2021-01-23,40.86509323120117,41.85029220581055,39.58652877807617,40.81547927856445,40.81547927856445,468609053,BNB,BNB-USD,3.7090614035408414,-0.0010307285792103826,0.0010307285792103826,1,0.0560315652705404,0.04722570813418124,19.965279405234156,-1.6762992529724878,-0.0930291965609809,-1.1961627476951073,-0.10658146700215021,0.05546335526980477,-0.7877234509997977,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1207978294.0,20.912213968582382,0.1429967875327434,BSC,245764151.0,19.31988290231212,1.415179288356823
2021-01-24,40.86247253417969,42.191524505615234,40.50406265258789,41.88160705566406,41.88160705566406,450486066,BNB,BNB-USD,3.7348467581329756,0.02578535459213427,0.02578535459213427,0,0.05110839744067941,0.046376196798008855,19.925837706676454,-1.7328930756739567,0.46247459647543593,-0.3466968150335695,-0.08324477387884233,0.04029123932098808,-1.1622199808519122,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1373667796.35,21.040750223747963,0.4364554580154186,BSC,269642597.0,19.412607928972076,1.7562900901780505
2021-01-25,41.87605285644531,43.3535270690918,40.6336555480957,41.62370300292969,41.62370300292969,507172505,BNB,BNB-USD,3.728669788726377,-0.006176969406598509,0.006176969406598509,1,0.05112859242381711,0.04540756704583396,20.044361752204765,-1.0396424838905651,-0.22191029215973393,-0.9836184012967217,-0.08889008944344856,0.0653442948313526,-0.43772212699854557,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1767367543.0,21.292757013181475,1.1665906553830288,BSC,281525091.0,19.45573213833889,1.8148878932999322
2021-01-26,41.655128479003906,42.47721481323242,40.00783157348633,41.69473648071289,41.69473648071289,546536514,BNB,BNB-USD,3.7303748973537982,0.0017051086274211258,0.0017051086274211258,0,0.04698896605163398,0.04445367758019525,20.11911167945124,-0.6160314064739921,-0.04738764963075231,-1.087569279317839,-0.08733522284292006,0.05922529911871199,-0.5991309714783729,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1559097805.0,21.167373161423676,0.707010346643598,BSC,291509015.0,19.490581492950607,1.913450042901249
2021-01-27,41.75617218017578,42.04783630371094,39.73080062866211,40.994876861572266,40.994876861572266,519618043,BNB,BNB-USD,3.7134471043010335,-0.016927793052764706,0.016927793052764706,1,0.047257432161877874,0.043745028797932885,20.068604568870615,-0.8651142536348166,-0.4558640399582995,-0.5485664683132995,-0.10265459591629789,0.05652012769480395,-0.660549740458201,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1557276306.0,21.16620417519713,0.6535321719785554,BSC,316893490.0,19.57407628484781,2.234742169291889
2021-01-28,40.986419677734375,43.076507568359375,40.50751876831055,42.52910614013672,42.52910614013672,533847527,BNB,BNB-USD,3.7501886918835385,0.03674158758250501,0.03674158758250501,0,0.026239439859204856,0.04338384482059134,20.095620828063677,-0.6965529727905073,0.7486294731492411,0.14190158851652826,-0.06907153146218836,0.06040542661733378,-0.5328234189049925,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1347284599.0,21.021356996392807,0.08116686217597051,BSC,342144373.0,19.65074335214707,2.313956258895493
2021-01-29,42.38618087768555,44.00945281982422,41.90700149536133,42.85234832763672,42.85234832763672,651771603,BNB,BNB-USD,3.757760446987566,0.0075717551040273,0.0075717551040273,0,0.018602085104909315,0.042577451693849765,20.29520475790784,0.4105825697394544,0.07493234731259883,-0.8698004726712308,-0.06199601584743153,0.04906268632907007,-0.8479271859928097,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2081537081.0,21.45637243947785,1.625286585442386,BSC,363634596.0,19.71166006700613,2.328987082734025
2021-01-30,42.853511810302734,44.98825454711914,42.6800651550293,44.77227783203125,44.77227783203125,533768579,BNB,BNB-USD,3.8015891494940366,0.04382870250647075,0.04382870250647075,0,0.02272177042671305,0.042447068129245195,20.095472932205695,-0.7045769429271104,0.8972850927309273,0.41991638215172594,-0.01997027875958368,0.05155398616861314,-0.7523718424768855,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1501634355.0,21.129819922569936,0.31769778760028256,BSC,360983052.0,19.704341570596885,2.1178177595640095
2021-01-31,44.79869842529297,45.70771026611328,43.429073333740234,44.27599334716797,44.27599334716797,512545443,BNB,BNB-USD,3.790442619265167,-0.0111465302288698,0.0111465302288698,1,0.023588596985203505,0.04182261471916238,20.05489993626529,-0.9851025286941747,-0.3903432231588106,-0.7479043226082819,-0.03083355328810322,0.05146438871526291,-0.758079520307156,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1533080633.0,21.15054503427865,0.3499670072837452,BSC,351526511.0,19.677795691690704,1.838844765011971
2021-02-01,44.30907440185547,52.1386833190918,43.524192810058594,51.607696533203125,51.607696533203125,1256933735,BNB,BNB-USD,3.943670818984841,0.15322819971967405,0.15322819971967405,0,0.05861908119283663,0.04980483864732116,20.951941049174533,3.2810386709967383,2.8759581191154533,3.3530032060619175,0.0,0.16692259270845097,2.3876944181447777,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1715442404.85,21.262936846892437,0.8833190923110861,BSC,388359333.0,19.77744158756105,2.065417873398468
2021-02-02,51.551883697509766,52.911865234375,49.3870735168457,51.05640411376953,51.05640411376953,1006694242,BNB,BNB-USD,3.9329309846128666,-0.010739834371974233,0.010739834371974233,1,0.05982191659423511,0.048467835251804814,20.72993777299849,2.0551993932716206,-0.36995455734167687,-0.6842208308925856,-0.01068236826030211,0.06903721048734583,-0.28696819004063795,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1878505918.0,21.35374257389162,1.289411313294311,BSC,375610550.0,19.74406339595815,1.7710432298523937
2021-02-03,51.05010223388672,52.677433013916016,49.95558547973633,52.242637634277344,52.242637634277344,714000888,BNB,BNB-USD,3.955898974395656,0.022967989782789466,0.022967989782789466,0,0.05653416569667857,0.04849019699992729,20.38639476540112,0.5765723380350446,0.3058452642042257,-0.34973012255488567,0.0,0.05210011702000731,-0.7007417517698392,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1695232071.0,21.251085484040953,0.7514817031964051,BSC,397560937.0,19.800858783453588,1.827717636254277
2021-02-04,52.242210388183594,57.0709114074707,51.60264205932617,55.92512512207031,55.92512512207031,940905214,BNB,BNB-USD,4.024013744692784,0.06811477029712787,0.06811477029712787,0,0.05795466062671962,0.04968034495224604,20.662352964527262,1.6611118354407117,1.1746831256825498,0.9170793492322911,0.0,0.09777840167918607,0.546602558247992,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2479731418.0,21.631416092468243,2.40770010795666,BSC,414897175.0,19.843541278820545,1.8092459911330785
2021-02-05,56.01080322265625,68.46395874023438,56.01080322265625,67.84556579589844,67.84556579589844,1431595319,BNB,BNB-USD,4.2172340311003,0.19322028640751565,0.19322028640751565,0,0.07956258560582834,0.05991927084775189,21.08205526778123,2.8143821370218007,2.960087029321331,3.390977142668376,0.0,0.1835515021724673,2.522693605734221,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2168752892.0,21.49741813560668,1.6182613902397793,BSC,445859196.0,19.915513758346314,1.8759272111735623
2021-02-06,67.8546371459961,75.4018783569336,62.208126068115234,72.73359680175781,72.73359680175781,2114553792,BNB,BNB-USD,4.286803407113271,0.06956937601297142,0.06956937601297142,0,0.07897924837401324,0.06067228247348312,21.472109654609977,3.2687785106237155,0.8635887283018465,0.5748682389037753,0.0,0.18139832029452851,2.1706620466324424,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2122375289.0,21.47580171823982,1.4090317013559315,BSC,462654032.0,19.952490103794126,1.8173643797351564
2021-02-07,72.86821746826172,74.612548828125,64.49789428710938,68.59052276611328,68.59052276611328,1493688265,BNB,BNB-USD,4.228154373090486,-0.05864903402278543,0.05864903402278543,1,0.08851067396569676,0.06178974013518842,21.124514244589225,2.029544104361211,-1.2087160311813345,0.30516726016931767,-0.05696231477369207,0.14746431625117612,1.2963476668057563,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1860192261.0,21.34394568599622,0.800492477647038,BSC,533451632.0,20.09487896480242,2.0572357288576493
2021-02-08,68.52555847167969,79.83154296875,67.85923767089844,79.83154296875,79.83154296875,2133574291,BNB,BNB-USD,4.379918701652682,0.15176432856219613,0.15176432856219613,0,0.0882620463912345,0.06651672322614592,21.481064481640626,2.5205560959339963,1.9822952682026695,2.1177466331608334,0.0,0.1499696091623597,1.2580662767068254,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2231187975.0,21.525800005234707,1.4709494388481967,BSC,575448744.0,20.170660720474494,2.0503372876665926
2021-02-09,79.80702209472656,115.13184356689452,78.44632720947266,107.89927673339844,107.89927673339844,4425849540,BNB,BNB-USD,4.681198169122053,0.30127946746937173,0.30127946746937173,0,0.11874083233243518,0.08320677546798365,22.21072808364589,3.2298649148083745,3.247122122020316,3.643513138733277,0.0,0.3399977967235666,3.728426754047101,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2288759247.0,21.551275694578365,1.4574350193704413,BSC,679656924.0,20.337098706761527,2.23505102125365
2021-02-10,107.70855712890624,148.07476806640625,107.70855712890624,129.73715209960938,129.73715209960938,7000323240,BNB,BNB-USD,4.865510496716249,0.18431232759419558,0.18431232759419558,0,0.11534517325965485,0.08389142506685465,22.6692221622213,3.1680588462717045,1.7129961717219104,1.7593614302892764,0.0,0.31113840780555835,2.8228203086851313,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2662035028.0,21.702356715735835,2.0052826107357022,BSC,798431849.0,20.498160174450422,2.3529897674945173
2021-02-11,129.30523681640625,131.5356903076172,119.09626007080078,124.43425750732422,124.43425750732422,2809765027,BNB,BNB-USD,4.823777524286119,-0.041732972430129855,0.041732972430129855,1,0.13150000267392042,0.08480968813961498,21.7563666968669,1.659784879955655,-0.9571421141697816,-0.2875176373893664,-0.040874140571651396,0.09996789056328977,-0.07027590188930861,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2027220085.0,21.429931275729892,0.8624807295891918,BSC,963095849.0,20.685663497519627,2.4610503543679845
2021-02-12,124.15943145751952,140.2431640625,121.72706604003906,136.94839477539062,136.94839477539062,2981627650,BNB,BNB-USD,4.919604174394614,0.09582665010849478,0.09582665010849478,0,0.12682134875819093,0.08540991112553459,21.815735179966115,1.5984096447524958,0.6429649373910544,0.46607360199291864,0.0,0.13520492922045002,0.3869920736546999,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2164531307.0,21.495469689052168,1.0691212107069636,BSC,959651447.0,20.68208070149847,2.1720135257568973
2021-02-13,136.92799377441406,138.4705352783203,125.72859954833984,133.4526824951172,133.4526824951172,2116751635,BNB,BNB-USD,4.893746976773403,-0.025857197621211192,0.025857197621211192,1,0.13551117390274245,0.08627579823205653,21.47314850336932,1.0596473839431588,-0.7482661275278663,-0.525973361766629,-0.02552576308767085,0.09547905288787788,-0.17720417223619467,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2053358988.0,21.44274282038853,0.7989573921148683,BSC,976320327.0,20.699301295447945,1.9855089877407126
2021-02-14,133.47377014160156,138.7567596435547,128.73171997070312,136.426513671875,136.426513671875,2312597445,BNB,BNB-USD,4.91578610827829,0.022039131504887344,0.022039131504887344,0,0.1240317623490384,0.08560033906264784,21.56163716527385,1.1010549174036524,-0.21145483132136123,-0.5809790686430097,-0.0038107865694341214,0.07348307453610664,-0.476567981809231,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1978475806.0,21.405592590764524,0.5925223328299042,BSC,956275235.0,20.67855633334503,1.7972861121071975
2021-02-15,136.2767791748047,139.21975708007812,119.7349853515625,129.56788635253906,129.56788635253906,2414986848,BNB,BNB-USD,4.864204962723371,-0.051581145554918884,0.051581145554918884,1,0.13290029575054677,0.08716969111570183,21.604959678487464,1.082999244100096,-1.0119921280835726,-0.15870583792525156,-0.05389262455362365,0.15038272427706229,0.5471504718599711,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2620029895.0,21.68645156534134,1.6793228330582186,BSC,1033676705.0,20.756387900700304,1.7856665106601382
2021-02-16,129.7397918701172,133.28060913085938,126.79663848876952,130.05665588378906,130.05665588378906,1925775294,BNB,BNB-USD,4.867970170006715,0.003765207283343841,0.003765207283343841,0,0.08538260373483218,0.08728627194672567,21.378594474253237,0.7379295795168803,-0.3563952655315262,-0.8060101666982553,-0.05032361936702301,0.04985496972860467,-0.7944663448272796,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2164660304.0,21.49552928308799,0.8128698223425829,BSC,1083552801.0,20.80351111056362,1.7264011793722265
2021-02-17,130.08013916015625,175.11614990234375,127.09211730957033,164.67010498046875,164.67010498046875,5236224271,BNB,BNB-USD,5.10394410875001,0.2359739387432951,0.2359739387432951,0,0.10191146852018271,0.09425566069625876,22.378866516773485,1.8472382922121682,2.0475354429406893,2.173708184380818,0.0,0.2916378330995142,2.193816966988322,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2702507363.0,21.71744583235829,1.7232429414037345,BSC,1161302795.0,20.87280831185969,1.7052361684242585
2021-02-18,165.01882934570312,199.45562744140625,163.27488708496094,195.93263244628903,195.93263244628903,6110987389,BNB,BNB-USD,5.277770888139277,0.17382677938926694,0.17382677938926694,0,0.10760035870328603,0.09517864482253105,22.533354199364997,1.8403760790053323,1.293438793617072,1.2781694726595725,0.0,0.18465908360805355,0.8208624066898071,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2844038454.0,21.768490870244655,1.7775344626256266,BSC,1278908152.0,20.969272545393004,1.7275414272303327
2021-02-19,195.98785400390625,342.8796081542969,195.3857421875,332.61602783203125,332.61602783203125,17982945189,BNB,BNB-USD,5.806988755110773,0.5292178669714955,0.5292178669714955,0,0.20708575227455683,0.1285426478687335,23.612689656246275,2.610027474803917,3.5841706177821386,3.8511465306981765,0.0,0.44343583479170234,3.137276319895843,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,3951720999.0,22.097417017173942,2.7201581741359955,BSC,1525907580.0,21.145855205065104,1.8641740920639702
2021-02-20,332.91845703125,334.4550476074219,227.91375732421875,255.9537353515625,255.9537353515625,9680520706,BNB,BNB-USD,5.544996706864545,-0.2619920482462277,0.2619920482462277,1,0.2507262414928752,0.13895114279469326,22.993381528833613,1.7931810377164867,-2.3390281479510264,1.4079350896053324,-0.23048285730591034,0.41625214078968015,2.450081392146877,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,4066163829.0,22.125965844011766,2.4301377928963457,BSC,1891195844.0,21.360475188155874,2.0371619758391177
2021-02-21,254.53927612304688,307.5881042480469,250.5408172607422,293.923583984375,293.923583984375,8505963719,BNB,BNB-USD,5.683319815133541,0.1383231082689962,0.1383231082689962,0,0.2490852003691183,0.13961818503378065,22.86403336854421,1.5373958681757103,0.5196232292447672,0.3394085133300005,-0.1163276589521286,0.19408883837758772,0.44444065567617297,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2811071641.0,21.75683161484984,1.0759256126382808,BSC,2045564976.0,21.43893986065663,1.97483702059703
2021-02-22,294.61236572265625,295.47857666015625,223.0193634033203,267.5097961425781,267.5097961425781,7885768925,BNB,BNB-USD,5.589156186759276,-0.0941636283742655,0.0941636283742655,1,0.25414756165761865,0.1421669715894327,22.78832557017188,1.3660378134297861,-1.1031637850067568,-0.06076991967551188,-0.1957399110133421,0.27086564418080755,1.053737412662542,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,4151802385.0,22.1468083867833,2.2097635869565,BSC,2041735457.0,21.437065997855758,1.8130397170276609
2021-02-23,267.3644104003906,268.5368347167969,190.41246032714844,230.99424743652344,230.99424743652344,8280752930,BNB,BNB-USD,5.442392807339519,-0.14676337941975692,0.14676337941975692,1,0.26988054633900527,0.14711493915261864,22.837199734905013,1.3215199158881368,-1.3845064426031781,0.35654494058280023,-0.3055228007437636,0.3382091773134601,1.5201513629595766,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,5372439705.0,22.404547963709728,2.6383578306169055,BSC,1854970032.0,21.34113437815834,1.545733343925637
