date,open,high,low,close,adj_close,volume,asset,ticker,log_close,log_return,abs_log_return,negative_return,rolling_vol_7d,rolling_vol_30d,volume_log,volume_z_30d,return_z_30d,abs_return_z_30d,drawdown_30d,intraday_range,intraday_range_z_30d,stablecoin_peg_deviation,stablecoin_depeg_1pct,event_count_3d,event_ids_3d,weak_label_3d,event_count_7d,event_ids_7d,event_type_list_7d,severity_list_7d,weak_label_7d,AdrActCnt,TxCnt,CapMrktCurUSD,SplyCur,AdrActCnt_log,AdrActCnt_z_30d,TxCnt_log,TxCnt_z_30d,CapMrktCurUSD_log,CapMrktCurUSD_z_30d,SplyCur_log,SplyCur_z_30d,total_dex_volume,total_dex_volume_log,dex_volume_z_30d,defillama_chain,chain_tvl,chain_tvl_log,chain_tvl_z_30d,score_component_return_shock,score_component_volume_shock,score_component_intraday_instability,score_component_drawdown_stress,score_component_stablecoin_peg_stress,score_component_defi_volume_context,score_component_chain_tvl_context,transparent_risk_score_raw,transparent_risk_score,isolation_forest_score,lof_score,robust_z_score,anomaly_ensemble_score,p_transparent,p_anomaly,p_abs_return,p_volume,p_range,p_drawdown_stress,p_dex_volume,p_chain_tvl_abs,lf_transparent_top5,lf_anomaly_top5,lf_return_volume_joint,lf_range_drawdown_joint,lf_stablecoin_depeg,lf_defi_context_shock,lf_multimethod_consensus,lf_vote_count,weak_supervision_score_raw,weak_supervision_score,weak_supervision_alert_top5
2021-01-11,42.47262191772461,42.477500915527344,35.17088317871094,38.371360778808594,38.371360778808594,890728694,BNB,BNB-USD,3.647311368284907,-0.1009796164780052,0.1009796164780052,1,0.0483810224144973,,20.60755044411759,1.4206281112430046,-2.1626468679126902,2.1885786338891062,-0.1265907504679712,0.1904185201805937,2.4486446139018594,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,2394135397.0,21.596287999709293,2.082705290746215,BSC,184496958.0,19.033143538924197,0.5592752814935685,0.9551667101941324,0.9056324540785236,0.9675285104901192,0.7921128231914338,0.286193087838426,0.9528162270392616,0.3496996604857665,0.795078784713154,98.23278488726388,0.918342474101158,0.5527117611212675,0.9274832419256552,0.8516148689823279,0.9774527726995734,0.8516148689823279,0.9518586227909811,0.8842169408897014,0.9658744667885436,0.7074954296160878,0.9530773918342474,0.2340036563071298,1,0,0,0,0,1,0,2,0.25,95.14668755985026,0
2021-01-12,38.279518127441406,39.930908203125,37.18550109863281,38.111610412597656,38.111610412597656,567249584,BNB,BNB-USD,3.6405189709490866,-0.0067923973358205,0.0067923973358205,1,0.0467681476565532,,20.156309950024134,-0.7667682828691114,-0.1622912226630822,-0.8312372224581646,-0.1325031905746889,0.0720359773510043,-0.2406848870087037,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1271965850.11,20.96382945489233,0.8419834645276567,BSC,185600201.0,19.03910546667785,0.5635591304311498,0.312744841995299,0.2590319491599199,0.3100896665796117,0.804822843214068,0.286193087838426,0.7358753373378601,0.3513537041873422,0.4105423522242534,31.426830329938195,0.4046313223644119,0.7952468007312614,0.1084704448507007,0.4134673979280926,0.34064594759293115,0.4134673979280926,0.15600243753808654,0.26020719073735527,0.5246800731261426,0.7336989640463132,0.7361365021328459,0.2376599634369287,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-13,38.10942459106445,40.40154266357422,37.14378356933594,40.13593292236328,40.13593292236328,542384725,BNB,BNB-USD,3.6922720159219167,0.05175304497283,0.05175304497283,0,0.0524825631061614,,20.111486134164466,-0.920479345127724,1.0373896476111226,0.6256707079972735,-0.0864255439085421,0.0811681417880558,-0.0220676903635062,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1036376587.0,20.758996416663383,0.3895855932796719,BSC,214434278.0,19.183513857776457,1.4696240703634906,0.793418647166362,0.2590319491599199,0.3100896665796117,0.7121093409941673,0.286193087838426,0.5951075128406024,0.7303038217115,0.5115112736136502,59.68486114738399,0.4582571602681292,0.6721511273613651,0.4424131627056673,0.517976843388178,0.6270566727605119,0.517976843388178,0.7946374162096282,0.21206581352833637,0.6185252894576477,0.5801340645947592,0.5953686776355881,0.6715417428397319,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-14,40.11882781982422,41.87310028076172,39.65635681152344,41.79368209838867,41.79368209838867,534108764,BNB,BNB-USD,3.732745182135445,0.0404731662135278,0.0404731662135278,0,0.0538478820782542,,20.09611005595984,-0.9298714218048332,0.7409903317276173,0.2308280355207406,-0.0486918426699791,0.0530401572184937,-0.6847921323518072,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1107478317.0,20.825351482265287,0.4760188946346474,BSC,217599743.0,19.198167896474786,1.450438491824812,0.6963523983633673,0.2590319491599199,0.3100896665796117,0.6199181683642379,0.286193087838426,0.6194828937059285,0.7225559327935928,0.474393662400975,51.223121789849394,0.3485679463741621,0.6861669713589275,0.1492992078001218,0.3625837903717245,0.5581962218159658,0.36258379037172456,0.6989640463132236,0.2096282754418038,0.2699573430834857,0.3552711761121268,0.6197440585009141,0.6624009750152346,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-15,41.794952392578125,42.41106033325195,39.095462799072266,40.91897964477539,40.91897964477539,562019413,BNB,BNB-USD,3.711594005405364,-0.0211511767300804,0.0211511767300804,1,0.0536623397744275,,20.147046951745303,-0.6392219692470958,-0.6130219260536034,-0.4386613307894693,-0.0686018275667389,0.081028353174076,0.0257680176223106,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1411410420.0,21.067855339952803,0.93388329370917,BSC,171685430.0,18.961174470782463,-0.130301431558641,0.312744841995299,0.2590319491599199,0.6310611996169583,0.6696265343431705,0.286193087838426,0.755375642030121,0.2012710020022634,0.4374527726995734,41.015931052494125,0.1596587446678854,0.5984156002437538,0.0804387568555758,0.2419256550883607,0.4603900060938452,0.24192565508836075,0.43875685557586835,0.3113954905545399,0.6380255941499086,0.48141377209018893,0.7556368068251066,0.050578915295551495,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-16,40.91943359375,43.91791915893555,40.73382186889648,43.17182540893555,43.17182540893555,604218252,BNB,BNB-USD,3.7651880928739336,0.0535940874685696,0.0535940874685696,0,0.056298233420872,0.0436451997969569,20.219446036655828,-0.2543654205470793,1.0292182133939076,0.716484093270545,-0.0173225325860613,0.0737540574177351,-0.1610384670943956,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1270943598.0,20.96302545287407,0.6953755678204714,BSC,215420287.0,19.188101505809225,1.292820302871401,0.8097849743187951,0.2590319491599199,0.3100896665796117,0.5383476973970576,0.286193087838426,0.6834682684774093,0.6531731522590755,0.4843962740489249,53.45172804039349,0.3315051797684338,0.4046313223644119,0.514320536258379,0.3863497867154174,0.5819622181596588,0.3863497867154174,0.8098720292504571,0.44911639244363194,0.5594149908592322,0.1797684338817794,0.6837294332723949,0.5819622181596588,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-17,43.1561393737793,46.654544830322266,41.09147262573242,45.68461227416992,45.68461227416992,664875513,BNB,BNB-USD,3.821761529475091,0.0565734366011572,0.0565734366011572,0,0.0581787405437482,0.0438327415388731,20.315110384104106,0.2516061646412611,1.0244863915329092,0.7856230848684084,0.0,0.1217712469836414,1.0730782573829492,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1162660881.0,20.873977078968625,0.4521626240322078,BSC,211031768.0,19.167519244087764,1.095125792009208,0.8224949943414295,0.6028554017585096,0.872986854705319,0.0438756855575868,0.286193087838426,0.6109515104030643,0.5659441107338731,0.5534099416731958,67.7896752851049,0.5630712979890311,0.3796465569774527,0.6825106642291285,0.538086532602072,0.684338817794028,0.538086532602072,0.8263254113345521,0.6313223644119439,0.8598415600243754,0.05149299207800122,0.61121267519805,0.4789762340036563,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-18,45.76753234863281,46.803802490234375,44.156463623046875,45.353172302246094,45.353172302246094,586905636,BNB,BNB-USD,3.814480125652602,-0.0072814038224886,0.0072814038224886,1,0.0340187779155016,0.0426889726981103,20.190374610185113,-0.4247558133126941,-0.4177696766024369,-1.0142562095326078,-0.0072549586266539,0.0583716360466452,-0.6187981976294192,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1147898538.0,20.861198750275964,0.373229609733904,BSC,231750203.0,19.261170642668752,1.5563511040616012,0.312744841995299,0.2590319491599199,0.3100896665796117,0.5012622965090973,0.286193087838426,0.593279359275703,0.7648646295812658,0.369447201183947,14.120309915556716,0.3613650213284582,0.1291895185862279,0.2260816575258988,0.2032297379646557,0.14198659354052406,0.2032297379646557,0.05728214503351615,0.3924436319317489,0.3180987202925046,0.13040828762949422,0.5935405240706886,0.716636197440585,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-19,45.33563995361328,47.09810256958008,41.94388961791992,42.7855339050293,42.7855339050293,750638729,BNB,BNB-USD,3.756200052582139,-0.0582800730704633,0.0582800730704633,1,0.0454139524179099,0.044478886262678,20.43643504205505,0.9227732185959742,-1.4615649593093192,0.8659142213058003,-0.0634585306698501,0.1204662529887069,1.0319284130759576,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1766640334.0,21.29234546400832,1.3179432290047222,BSC,235382763.0,19.276723530058753,1.5267518852029327,0.8359014538173588,0.8110037433620615,0.868024723600592,0.6591799425437451,0.286193087838426,0.8699399320971533,0.752502829285279,0.725965003917472,93.57534604335336,0.5319926873857403,0.1432053625837903,0.6569165143205362,0.4247410115783059,0.926873857404022,0.4247410115783059,0.8385131017672152,0.8110907982937233,0.8525289457647776,0.45277269957343086,0.870201096892139,0.70018281535649,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-20,42.66294860839844,42.75456237792969,40.30640411376953,42.60689926147461,42.60689926147461,684094133,BNB,BNB-USD,3.7520161946568207,-0.0041838579253181,0.0041838579253181,1,0.0430416663839268,0.0432981453386084,20.34360608892469,0.3835567595378502,-0.2387682142559811,-1.116291193211692,-0.0673687016149954,0.0574591980781336,-0.6735520402915014,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1354890478.0,21.0269864607051,0.6252018784800384,BSC,232123357.0,19.26277950383722,1.3428280048149237,0.312744841995299,0.6491686254026291,0.3100896665796117,0.6669278314616524,0.286193087838426,0.6645773483067816,0.6789414120309916,0.4687603377731348,49.38626273178375,0.29981718464351,0.5405240706886045,0.3254113345521023,0.3546617915904936,0.5429616087751371,0.3546617915904936,0.029250457038391225,0.6758074344911639,0.2809262644728824,0.4753199268738574,0.6648385131017672,0.6148689823278489,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-21,42.60602569580078,42.63518905639648,38.44939041137695,38.64583969116211,38.64583969116211,621983627,BNB,BNB-USD,3.654439128648877,-0.0975770660079438,0.0975770660079438,1,0.0557264892056951,0.0481047803157812,20.248424328813627,-0.1665610279953799,-2.0485460453730915,2.050666357270077,-0.1540731601434107,0.108311753049495,0.7166684971932501,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1655814123.0,21.2275586426483,1.0587762908613538,BSC,204701039.0,19.137061131224375,0.5963772566882053,0.9485505353878296,0.2590319491599199,0.8214503351614869,0.8392095412205102,0.286193087838426,0.7907199442848437,0.3618002959867676,0.6519186906938278,84.62609906851223,0.7970749542961609,0.7458866544789763,0.9006703229737965,0.8641072516758075,0.8214503351614869,0.8641072516758075,0.9457647775746496,0.47958561852528947,0.8062157221206582,0.7915904936014625,0.7909811090798293,0.24923826934795856,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-22,38.635311126708984,41.40969467163086,36.95341491699219,40.85757064819336,40.85757064819336,561072899,BNB,BNB-USD,3.710092132120052,0.0556530034711748,0.0556530034711748,0,0.0607703172342245,0.0483815031074107,20.145361401568717,-0.7537076830113437,1.0764682976010205,0.6102992793133841,-0.1056601202393431,0.1090686422110052,0.7126619349100384,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1522023778.0,21.143306719785546,0.7884534232456969,BSC,231994977.0,19.26222628284457,1.2098736659224902,0.7904587794898581,0.2590319491599199,0.8204927309132062,0.751806389831984,0.286193087838426,0.7151562636023331,0.6160877513711152,0.6101697571167406,78.11439018020371,0.5904936014625228,0.8171846435100548,0.4673979280926264,0.64411943936624,0.7775746496039001,0.64411943936624,0.7879341864716636,0.2638634978671542,0.8049969530773918,0.6465569774527727,0.7154174283973187,0.5417428397318708,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-23,40.86509323120117,41.85029220581055,39.58652877807617,40.81547927856445,40.81547927856445,468609053,BNB,BNB-USD,3.709061403540842,-0.0010307285792103,0.0010307285792103,1,0.0560315652705404,0.0472257081341812,19.965279405234156,-1.6762992529724878,-0.0930291965609809,-1.196162747695107,-0.1065814670021502,0.0554633552698047,-0.7877234509997977,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1207978294.0,20.912213968582385,0.1429967875327434,BSC,245764151.0,19.31988290231212,1.415179288356823,0.312744841995299,0.2590319491599199,0.3100896665796117,0.7533733786018978,0.286193087838426,0.5256376773744232,0.7102811874292678,0.4087159397579872,30.782623835640287,0.7111517367458866,0.906764168190128,0.5015234613040829,0.7446678854357099,0.3351614868982328,0.7446678854357099,0.01340645947592931,0.04631322364411944,0.20109689213893966,0.6489945155393053,0.5258988421694089,0.6496039000609385,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-24,40.86247253417969,42.191524505615234,40.50406265258789,41.88160705566406,41.88160705566406,450486066,BNB,BNB-USD,3.734846758132976,0.0257853545921342,0.0257853545921342,0,0.0511083974406794,0.0463761967980088,19.925837706676457,-1.732893075673957,0.4624745964754359,-0.3466968150335695,-0.0832447738788423,0.040291239320988,-1.1622199808519122,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1373667796.35,21.040750223747963,0.4364554580154186,BSC,269642597.0,19.412607928972076,1.7562900901780505,0.312744841995299,0.2590319491599199,0.3100896665796117,0.7041002872812745,0.286193087838426,0.6079045877948985,0.8286758944894228,0.4098798641943066,31.18307652128493,0.7026203534430225,0.9165143205362584,0.5338208409506399,0.7635588056063376,0.3382084095063985,0.7635588056063376,0.48202315661182205,0.03717245581962218,0.05240706886045095,0.5612431444241316,0.6081657525898843,0.8001218769043267,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-25,41.87605285644531,43.3535270690918,40.6336555480957,41.62370300292969,41.62370300292969,507172505,BNB,BNB-USD,3.728669788726377,-0.0061769694065985,0.0061769694065985,1,0.0511285924238171,0.0454075670458339,20.044361752204765,-1.0396424838905651,-0.2219102921597339,-0.9836184012967216,-0.0888900894434485,0.0653442948313526,-0.4377221269985455,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1767367543.0,21.292757013181475,1.1665906553830288,BSC,281525091.0,19.45573213833889,1.814887893299932,0.312744841995299,0.2590319491599199,0.3100896665796117,0.71733263689388,0.286193087838426,0.8260642465395664,0.845042221641856,0.4239879864194307,36.56307129798903,0.6483851310176721,0.8464351005484461,0.3053016453382084,0.6203534430225472,0.4076782449725777,0.6203534430225472,0.0712979890310786,0.17428397318708105,0.42900670322973794,0.591102985984156,0.8263254113345521,0.8232784887263863,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-26,41.655128479003906,42.47721481323242,40.00783157348633,41.69473648071289,41.69473648071289,546536514,BNB,BNB-USD,3.7303748973537982,0.0017051086274211,0.0017051086274211,0,0.0469889660516339,0.0444536775801952,20.11911167945124,-0.6160314064739921,-0.0473876496307523,-1.087569279317839,-0.08733522284292,0.0592252991187119,-0.5991309714783729,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1559097805.0,21.167373161423676,0.707010346643598,BSC,291509015.0,19.490581492950607,1.913450042901249,0.312744841995299,0.2590319491599199,0.3100896665796117,0.7144598241490381,0.286193087838426,0.6859058065639418,0.8676765038739445,0.4175946722381822,34.2125881431183,0.5691651432053626,0.8129189518586228,0.3369896404631322,0.5862279098110909,0.3772090188909202,0.5862279098110909,0.03595368677635588,0.31931748933577087,0.33028641072516757,0.5856185252894577,0.6861669713589275,0.8537477148080439,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-27,41.75617218017578,42.04783630371094,39.73080062866211,40.994876861572266,40.994876861572266,519618043,BNB,BNB-USD,3.7134471043010335,-0.0169277930527647,0.0169277930527647,1,0.0472574321618778,0.0437450287979328,20.068604568870615,-0.8651142536348166,-0.4558640399582995,-0.5485664683132995,-0.1026545959162978,0.0565201276948039,-0.660549740458201,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1557276306.0,21.16620417519713,0.6535321719785554,BSC,316893490.0,19.57407628484781,2.234742169291889,0.312744841995299,0.2590319491599199,0.3100896665796117,0.7459737094106381,0.286193087838426,0.6731087316096457,0.9276573517889788,0.4256263602333072,37.17245581962218,0.449725776965265,0.8269347958561852,0.4539914686166971,0.591102985984156,0.4149908592321755,0.591102985984156,0.36136502132845827,0.2340036563071298,0.2882388787324802,0.6380255941499086,0.6733698964046313,0.923217550274223,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
2021-01-28,40.986419677734375,43.076507568359375,40.50751876831055,42.52910614013672,42.52910614013672,533847527,BNB,BNB-USD,3.7501886918835385,0.036741587582505,0.036741587582505,0,0.0262394398592048,0.0433838448205913,20.095620828063677,-0.6965529727905073,0.7486294731492411,0.1419015885165282,-0.0690715314621883,0.0604054266173337,-0.5328234189049925,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,1347284599.0,21.021356996392807,0.0811668621759705,BSC,342144373.0,19.65074335214707,2.313956258895493,0.6718029076347175,0.2590319491599199,0.3100896665796117,0.6705841385914512,0.286193087838426,0.504309219117263,0.93975798728998,0.4832140680769564,53.20797423174023,0.4143814747105424,0.7885435709932967,0.4814137720901889,0.5679463741620963,0.578915295551493,0.5679463741620963,0.6794637416209628,0.29250457038391225,0.37842778793418647,0.4826325411334552,0.5045703839122486,0.9335770871419866,0,0,0,0,0,0,0,0,0.0,42.45233742491512,0
