date,open,high,low,close,adj_close,volume,asset,ticker,log_close,log_return,abs_log_return,negative_return,rolling_vol_7d,rolling_vol_30d,volume_log,volume_z_30d,return_z_30d,abs_return_z_30d,drawdown_30d,intraday_range,intraday_range_z_30d,stablecoin_peg_deviation,stablecoin_depeg_1pct,event_count_3d,event_ids_3d,weak_label_3d,event_count_7d,event_ids_7d,event_type_list_7d,severity_list_7d,weak_label_7d,AdrActCnt,TxCnt,CapMrktCurUSD,SplyCur,AdrActCnt_log,AdrActCnt_z_30d,TxCnt_log,TxCnt_z_30d,CapMrktCurUSD_log,CapMrktCurUSD_z_30d,SplyCur_log,SplyCur_z_30d,total_dex_volume,total_dex_volume_log,dex_volume_z_30d,defillama_chain,chain_tvl,chain_tvl_log,chain_tvl_z_30d,score_component_return_shock,score_component_volume_shock,score_component_intraday_instability,score_component_drawdown_stress,score_component_stablecoin_peg_stress,score_component_defi_volume_context,score_component_chain_tvl_context,transparent_risk_score_raw,transparent_risk_score,isolation_forest_score,lof_score,robust_z_score,anomaly_ensemble_score,p_transparent,p_anomaly,p_abs_return,p_volume,p_range,p_drawdown_stress,p_dex_volume,p_chain_tvl_abs,lf_transparent_top5,lf_anomaly_top5,lf_return_volume_joint,lf_range_drawdown_joint,lf_stablecoin_depeg,lf_defi_context_shock,lf_multimethod_consensus,lf_vote_count,weak_supervision_score_raw,weak_supervision_score,weak_supervision_alert_top5,asset_score_pct,taxonomy_category,review_note,manual_review_priority,claim_boundary
2021-05-24,261.1195373535156,350.2731018066406,258.6227111816406,345.30963134765625,345.30963134765625,6066277282,BNB,BNB-USD,5.844441496702164,0.2724940306830516,0.2724940306830516,0,0.2226702657959368,0.1165199442250043,22.526010956180283,1.009139012652781,2.4424407601580818,2.2548777127118504,-0.4889481038097241,0.2654151008395325,0.8173042202778874,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,8830722146.0,22.901502631570413,0.1893576143178579,BSC,9159086056.0,22.93801223521787,-2.2093431408508866,0.9583006877339602,0.830678157917646,0.8365978932706538,0.9939932097153305,0.286193087838426,0.5384347523287194,0.923217550274223,0.8030042656916514,98.563593627579,0.9762340036563072,0.9908592321755028,0.9835466179159048,0.9908592321755028,0.9823278488726388,0.9908592321755028,0.9579524680073126,0.8269347958561852,0.8226691042047533,0.9951249238269348,0.538695917123705,0.9201706276660572,1,1,0,0,0,0,1,3,0.5,98.24584312701316,1,0.9780621572212066,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-06-21,339.3266296386719,341.7993469238281,269.4336853027344,270.98443603515625,270.98443603515625,2911962314,BNB,BNB-USD,5.602061387625854,-0.2270818566520676,0.2270818566520676,1,0.0877211615337966,0.0900882828543573,21.792093025919637,-0.0676502870609679,-2.48363375831972,2.579068825196992,-0.3665745259269776,0.267047298656316,1.843161062415121,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,5808298425.0,22.482553495035955,0.4815882538386802,BSC,10206277831.0,23.046268841635857,-0.2796925155603114,0.9714459824149038,0.2590319491599199,0.9391486027683468,0.9821537390093148,0.286193087838426,0.621920431792461,0.2535039609993906,0.6900165404370158,89.50988073474362,0.9616087751371116,0.9609993906154785,0.9482023156611822,0.9817184643510056,0.8805606337599025,0.9817184643510056,0.9744058500914076,0.5185862279098111,0.9335770871419866,0.9835466179159048,0.6221815965874467,0.1163924436319317,0,1,0,1,0,0,0,2,0.35,96.79637851484286,1,0.9625228519195612,market_stress_non_event,Market stress variables are elevated outside known public incident windows.,medium,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-06-22,270.79339599609375,291.0225830078125,226.29783630371097,261.8180847167969,261.8180847167969,4089344405,BNB,BNB-USD,5.567649929458207,-0.0344114581676473,0.0344114581676473,1,0.0843675368273692,0.0870852502197768,22.131650502221454,0.7305066527516938,-0.3935018486192314,-0.4002959035742182,-0.3880008503104133,0.2472126659016428,1.9606576499058836,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,6315184343.0,22.566222783771735,0.8248604674924744,BSC,9571068343.0,22.98201067087233,-1.1575206684673325,0.312744841995299,0.7565944110733873,0.944720118394707,0.98563593627579,0.286193087838426,0.731000261164795,0.5955427874989118,0.65884913380343,85.68816923478715,0.9445460085313832,0.9622181596587448,0.9536867763558804,0.9774527726995734,0.8360755636806825,0.9774527726995734,0.4631322364411944,0.765386959171237,0.939670932358318,0.9847653869591712,0.7312614259597806,0.514320536258379,0,1,0,1,0,0,0,2,0.35,96.79637851484286,1,0.9625228519195612,market_stress_non_event,Market stress variables are elevated outside known public incident windows.,medium,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-09-07,496.0363464355469,504.6031494140625,372.3029479980469,417.5087890625,417.5087890625,4471687569,BNB,BNB-USD,6.034305595716034,-0.1721191468201457,0.1721191468201457,1,0.0730166081391504,0.0521052391225831,22.22103170676293,2.7275217106548024,-3.4308001906226515,3.724142580019906,-0.1726271370534848,0.3168800391318483,4.729146571709952,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,9966820536.0,23.02252746705075,3.3328027558903752,BSC,14128478187.0,23.371458327064214,-0.4314874872596658,0.9934708801253592,0.9907721772438408,0.9966919125968486,0.8632367023591887,0.286193087838426,0.9973012971184818,0.303386436841647,0.8367911552189431,99.37320449203447,0.9981718464351006,0.9530773918342474,0.9969530773918344,0.9896404631322364,0.9908592321755028,0.9896404631322364,0.9932967702620352,0.9835466179159048,0.9981718464351006,0.829981718464351,0.9975624619134674,0.1815965874466788,1,1,1,0,0,1,1,5,0.7000000000000001,99.29050230695567,1,0.992078001218769,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-09-20,408.5135498046875,409.643310546875,357.2733154296875,361.9659118652344,361.9659118652344,2344102082,BNB,BNB-USD,5.891550041273726,-0.1208724683410684,0.1208724683410684,1,0.055621025056543,0.0532016099709333,21.575168258480787,0.2714583029123685,-2.137077444003595,2.1938306070698075,-0.2826958841717858,0.1446821189523661,1.342561398033996,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,7492299148.0,22.737141549855508,1.7416904536828188,BSC,12534703513.0,23.25176691562437,-2.186134247848883,0.9554278749891182,0.6092974667014887,0.9001479933838252,0.9549926003308088,0.286193087838426,0.9260033080874032,0.9191259684861148,0.7861164794985636,97.82797945503611,0.9463741620962828,0.8074344911639244,0.9134673979280926,0.9207800121876905,0.971358927483242,0.9207800121876905,0.9524680073126144,0.6398537477148081,0.8836075563680682,0.9482023156611822,0.9262644728823888,0.915295551492992,1,0,0,0,0,0,1,2,0.3,95.96500391747192,1,0.9542961608775137,multi_method_consensus_non_event,"Multiple methods agree, but the alert is outside known public incident windows.",medium,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-11-10,635.0383911132812,662.3065185546875,578.0742797851562,615.278076171875,615.278076171875,3653998344,BNB,BNB-USD,6.422074321991659,-0.0318508094834646,0.0318508094834646,1,0.0423239846130551,0.0384722698262296,22.019087841973825,1.3953250370953632,-1.1723136440761213,0.0451757400828827,-0.0596607538018769,0.1369010891686662,2.7674380357085626,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,12230004021.0,23.22715811550889,2.2479524257953605,BSC,15604306844.0,23.470812792906575,1.2938752921884933,0.6402890223731175,0.9021502568120484,0.9766692783146164,0.6496909549926003,0.286193087838426,0.961347610342126,0.6541307565073562,0.7168364237834074,92.6699747540698,0.9116392443631932,0.9098110907982936,0.951249238269348,0.9573430834856794,0.9140767824497258,0.9573430834856794,0.6453382084095064,0.8817794028031688,0.975624619134674,0.4247410115783059,0.9616087751371116,0.5825716026812919,0,1,0,0,0,1,1,3,0.35,96.79637851484286,1,0.9625228519195612,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-11-16,634.9476318359375,635.2603759765625,574.1801147460938,589.8228759765625,589.8228759765625,3772957260,BNB,BNB-USD,6.379822281618443,-0.0707249859451355,0.0707249859451355,1,0.0363714957723046,0.0395128084753652,22.05112495027365,1.7609600362996014,-1.98037816494909,1.5765829497377486,-0.0985643401484119,0.1035569553475505,1.6877449616810167,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,12243475744.0,23.22825903981462,1.934815999198031,BSC,15240068876.0,23.447193906682887,0.3144651584310851,0.9174719247845392,0.940454426743275,0.9289631757639072,0.7383128754243928,0.286193087838426,0.9406285366065988,0.2629929485505354,0.7714834160355184,97.02272133716376,0.8616697135892748,0.4570383912248629,0.837903717245582,0.7641681901279708,0.9634369287020108,0.7641681901279708,0.9189518586227908,0.9238269347958562,0.923217550274223,0.6276660572821451,0.9408897014015845,0.1279707495429616,1,0,1,0,0,0,0,2,0.35,96.79637851484286,1,0.9625228519195612,isolated_anomaly_review,High score is driven by limited or isolated signals. Treat as likely false-alert candidate for manual review.,low,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-12-04,596.148681640625,596.148681640625,495.13226318359375,569.0772705078125,569.0772705078125,4458419873,BNB,BNB-USD,6.344016225447243,-0.0439332051961161,0.0439332051961161,1,0.0265538118409997,0.0414379452668392,22.218060251862635,2.414721228006011,-1.0735287812827226,0.4420919423119961,-0.1302701781489822,0.1775091427687665,2.783286227713413,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,15873642921.0,23.48792589284275,2.5173805223796655,BSC,13524872921.0,23.327796265849233,-2.1203206506437886,0.7530251588752502,0.979977365717768,0.977104552972926,0.8003830416993123,0.286193087838426,0.977800992426221,0.9091146513449988,0.7964220423086967,98.28501784626098,0.9768433881779404,0.9085923217550276,0.9518586227909812,0.9722730042656916,0.9780621572212066,0.9722730042656916,0.7556368068251066,0.9707495429616088,0.9762340036563072,0.7251675807434491,0.9780621572212066,0.906764168190128,1,1,0,0,0,1,1,4,0.55,98.61582658657612,1,0.9829372333942717,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2022-01-05,507.5978088378906,515.2391967773438,462.05755615234375,475.0569458007813,475.0569458007813,2870757788,BNB,BNB-USD,6.163434682745283,-0.0660740547301133,0.0660740547301133,1,0.0320814286798648,0.0335611810604188,21.777841869845144,2.0552498185977206,-1.754800502021031,1.8350666786842775,-0.2181326596214891,0.1119479277065493,2.5566789940418606,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,9401250828.0,22.964108584284645,1.4598630205902032,BSC,12511462912.0,23.24991109407675,-1.7888807506852638,0.9351440759119004,0.964133368155306,0.9701401584399756,0.9100722555932792,0.286193087838426,0.8912683903543136,0.8386872116305388,0.8442787498911812,99.54731435535822,0.959780621572212,0.7428397318708104,0.9335770871419866,0.914686166971359,0.9932967702620352,0.914686166971359,0.9317489335770872,0.9542961608775136,0.9695307739183424,0.8933577087141986,0.8915295551492992,0.8147471054235222,1,0,1,0,0,0,1,3,0.4499999999999999,97.83668494820232,1,0.9722730042656916,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2022-01-07,473.00006103515625,474.2962036132813,439.260009765625,447.7884826660156,447.7884826660156,4613172287,BNB,BNB-USD,6.104320984017047,-0.0553569076158364,0.0553569076158364,1,0.0349081803491914,0.0330658260510158,22.252181589187984,2.771490401937934,-1.366489713950395,1.3107726044456491,-0.2166723059200843,0.0782427311195231,1.1486318649707228,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,8698291650.0,22.886392481371395,1.144348124785968,BSC,11849375671.0,23.195541017232426,-2.8869130160706797,0.8918777748759468,0.9919038913554452,0.8805606337599025,0.9085923217550276,0.286193087838426,0.8211891703665013,0.9839818925742144,0.8271289283537913,99.22521110820928,0.967702620353443,0.9482023156611822,0.8360755636806825,0.9518586227909812,0.9884216940889702,0.9518586227909812,0.8951858622790981,0.9859841560024376,0.8653260207190737,0.8915295551492992,0.8214503351614869,0.984156002437538,1,1,0,0,0,1,1,4,0.55,98.61582658657612,1,0.9829372333942717,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2022-01-08,447.8568115234375,458.4837951660156,419.1954650878906,430.24615478515625,430.24615478515625,4068139021,BNB,BNB-USD,6.064357497887636,-0.0399634861294107,0.0399634861294107,1,0.0277741814673873,0.0321625903438516,22.126451489081727,2.1201833531728433,-0.948034065238056,0.6801582110918172,-0.2462717511478361,0.0913159354038705,1.6429035564710135,0.0,0,0,,0,0,,,,0,,,,,,,,,,,,,6999635750.0,22.669123949076397,0.1186959811611315,BSC,11549907912.0,23.169943300982,-2.9647568279650076,0.8029076347175067,0.9674414555584574,0.9266997475406982,0.9330547575520152,0.286193087838426,0.5152781405066597,0.9869417602507182,0.8007129798903108,98.45912770958476,0.9482023156611822,0.8957952468007313,0.8305911029859842,0.9213893967093236,0.9811090798293725,0.9213893967093236,0.8013406459475929,0.959780621572212,0.9207800121876905,0.92260816575259,0.5155393053016454,0.9859841560024376,1,0,0,1,0,1,1,4,0.5,98.24584312701316,1,0.9780621572212066,multi_method_market_stress_non_event,"Multiple methods agree and market stress variables are elevated, but no event-window label is present.",medium_high,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
