date,asset,weak_supervision_score,weak_supervision_score_raw,lf_vote_count,weak_supervision_alert_top5,transparent_risk_score,anomaly_ensemble_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,lf_transparent_top5,lf_anomaly_top5,lf_return_volume_joint,lf_range_drawdown_joint,lf_stablecoin_depeg,lf_defi_context_shock,lf_multimethod_consensus,claim_boundary
2023-03-12,USDT,99.29050230695569,0.7000000000000001,5,1,95.73430834856794,0.9987812309567335,1,1,E003,stablecoin_depeg,high,-0.0005369876071648,0.9698960286435916,1.6972124274478937,-0.0005368434551235,0.0071489810943603,1,1,0,0,1,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-08-17,USDT,99.29050230695569,0.7000000000000001,5,1,97.00531035083138,0.9658744667885436,0,0,,,,0.0015305720062986,3.026326276669369,3.163231529005887,0.0,0.0003859996795654,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-06-10,SOL,99.29050230695569,0.7000000000000001,5,1,99.76495168451292,0.992078001218769,0,0,,,,-0.1044421458509519,3.261669162313269,4.245437935195577,-0.2824547942829654,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-06-13,BNB,99.29050230695569,0.7000000000000001,5,1,99.80847915034389,0.9945155393053016,0,0,,,,-0.140032466075084,1.5012371510555866,3.926069627957887,-0.3220200596832392,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-05-12,ETH,99.29050230695569,0.7000000000000001,5,1,98.36336728475668,0.9744058500914076,1,1,E001,stablecoin_depeg,high,-0.0547545283887727,2.0809490203561833,3.1951672095339156,-0.3709156564551782,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-05-10,BNB,99.29050230695569,0.7000000000000001,5,1,99.52990336902585,0.9643510054844608,0,0,,,,0.0646056379156867,2.301379952304524,2.1511373818684474,-0.2453221315142469,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-01-16,USDT,99.29050230695569,0.7000000000000001,5,1,97.40576303647602,0.9625228519195612,0,0,,,,-0.0002478933546884,1.4547492996367115,2.6073392213634516,-0.0002478626316695,0.0001260042190551,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-01-16,USDT,99.29050230695569,0.7000000000000001,5,1,97.4144685296422,0.962827544180378,0,0,,,,-0.0002478933546884,1.4547492996367115,2.6073392213634516,-0.0002478626316695,0.0001260042190551,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-21,BTC,99.29050230695569,0.7000000000000001,5,1,99.10333420388264,0.975624619134674,0,0,,,,-0.0891398168367931,0.9942948671785504,2.067679499074811,-0.3656072264171486,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-03-10,USDC,99.29050230695569,0.7000000000000001,5,1,99.7127187255158,0.964046313223644,1,1,E003,stablecoin_depeg,high,-0.0005291269603334,2.7173723634950093,3.753152448375304,-0.0008158064936313,0.0005210041999815,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-03-10,USDT,99.29050230695569,0.7000000000000001,5,1,98.72029250457038,0.9951249238269348,1,1,E003,stablecoin_depeg,high,0.003056363966281,1.5261712602356523,4.377183390816884,0.0,0.0030469894409179,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-09,USDT,99.29050230695569,0.7000000000000001,5,1,99.95647253416908,0.9884216940889702,0,0,,,,-0.0014329223828259,2.2017089993849397,5.066891053910359,-0.0016256472793532,0.0013999938964843,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-03-05,SOL,99.29050230695569,0.7000000000000001,5,1,98.69417602507184,0.9945155393053016,0,0,,,,-0.0578595654499798,2.610664350194834,4.519420370835497,-0.0562175222017542,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-09-07,ETH,99.29050230695569,0.7000000000000001,5,1,98.87699138156177,0.9683120048750762,0,0,,,,-0.1367184930285301,2.4838631309814576,4.459392119626183,-0.1330266935154623,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
