check_family,score_family,label,method,n_rows,label_positive_count,label_positive_rate,average_precision,roc_auc,claim_boundary,top_share,top_n,precision_at_k,recall_at_k,lift_at_k,captured_weak_labels,total_weak_labels
main_weak_label,ablation,weak_label_7d,score_component_defi_volume_context,11487,300,0.026116479498563595,0.05681563932271545,0.616193200440988,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.06005221932114883,0.23,2.2993994778067885,69,300
main_weak_label,ablation,weak_label_7d,score_component_defi_volume_context,11487,300,0.026116479498563595,0.05681563932271545,0.616193200440988,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.046147148454505876,0.35333333333333333,1.7669743143230299,106,300
main_weak_label,ablation,weak_label_7d,score_component_drawdown_stress,11487,300,0.026116479498563595,0.03625420109530242,0.5690846518280146,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.06086956521739131,0.023333333333333334,2.330695652173913,7,300
main_weak_label,ablation,weak_label_7d,score_component_drawdown_stress,11487,300,0.026116479498563595,0.03625420109530242,0.5690846518280146,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.03832752613240418,0.07333333333333333,1.4675609756097558,22,300
main_weak_label,ablation,weak_label_7d,score_component_drawdown_stress,11487,300,0.026116479498563595,0.03625420109530242,0.5690846518280146,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.0391644908616188,0.15,1.499608355091384,45,300
main_weak_label,ablation,weak_label_7d,score_component_drawdown_stress,11487,300,0.026116479498563595,0.03625420109530242,0.5690846518280146,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.035263387026556375,0.27,1.3502350892468435,81,300
main_weak_label,ablation,weak_label_7d,score_component_intraday_instability,11487,300,0.026116479498563595,0.06228198046185973,0.613192097970859,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.16521739130434782,0.06333333333333334,6.326173913043478,19,300
main_weak_label,ablation,weak_label_7d,score_component_intraday_instability,11487,300,0.026116479498563595,0.06228198046185973,0.613192097970859,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.078397212543554,0.15,3.0018292682926826,45,300
main_weak_label,ablation,weak_label_7d,score_component_intraday_instability,11487,300,0.026116479498563595,0.06228198046185973,0.613192097970859,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.06527415143603134,0.25,2.4993472584856398,75,300
main_weak_label,ablation,weak_label_7d,score_component_intraday_instability,11487,300,0.026116479498563595,0.06228198046185973,0.613192097970859,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04440574662603396,0.34,1.70029603831084,102,300
main_weak_label,ablation,weak_label_7d,score_component_return_shock,11487,300,0.026116479498563595,0.07192306413314158,0.5823567533744526,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.16521739130434782,0.06333333333333334,6.326173913043478,19,300
main_weak_label,ablation,weak_label_7d,score_component_return_shock,11487,300,0.026116479498563595,0.07192306413314158,0.5823567533744526,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.09233449477351917,0.17666666666666667,3.535487804878049,53,300
main_weak_label,ablation,weak_label_7d,score_component_return_shock,11487,300,0.026116479498563595,0.07192306413314158,0.5823567533744526,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.06005221932114883,0.23,2.2993994778067885,69,300
main_weak_label,ablation,weak_label_7d,score_component_return_shock,11487,300,0.026116479498563595,0.07192306413314158,0.5823567533744526,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.040487592511972134,0.31,1.550269917283413,93,300
main_weak_label,ablation,weak_label_7d,score_component_stablecoin_peg_stress,11487,300,0.026116479498563595,0.07727456496914081,0.44059414201007124,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.22608695652173913,0.08666666666666667,8.656869565217391,26,300
main_weak_label,ablation,weak_label_7d,score_component_stablecoin_peg_stress,11487,300,0.026116479498563595,0.07727456496914081,0.44059414201007124,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.059233449477351915,0.11333333333333333,2.268048780487805,34,300
main_weak_label,ablation,weak_label_7d,score_component_stablecoin_peg_stress,11487,300,0.026116479498563595,0.07727456496914081,0.44059414201007124,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.033942558746736295,0.13,1.2996605744125327,39,300
main_weak_label,ablation,weak_label_7d,score_component_stablecoin_peg_stress,11487,300,0.026116479498563595,0.07727456496914081,0.44059414201007124,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.01828471919895516,0.14,0.700121898127993,42,300
main_weak_label,ablation,weak_label_7d,score_component_volume_shock,11487,300,0.026116479498563595,0.055880196726787054,0.6652237716397008,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0782608695652174,0.03,2.9966086956521742,9,300
main_weak_label,ablation,weak_label_7d,score_component_volume_shock,11487,300,0.026116479498563595,0.055880196726787054,0.6652237716397008,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.09059233449477352,0.17333333333333334,3.468780487804878,52,300
main_weak_label,ablation,weak_label_7d,score_component_volume_shock,11487,300,0.026116479498563595,0.055880196726787054,0.6652237716397008,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.0731070496083551,0.28,2.7992689295039166,84,300
main_weak_label,ablation,weak_label_7d,score_component_volume_shock,11487,300,0.026116479498563595,0.055880196726787054,0.6652237716397008,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.0587723117109273,0.45,2.250391815411406,135,300
main_weak_label,ablation,weak_label_7d,score_context_only_lfs,11487,300,0.026116479498563595,0.0569131949598326,0.5839259855189058,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.1565217391304348,0.06,5.9932173913043485,18,300
main_weak_label,ablation,weak_label_7d,score_context_only_lfs,11487,300,0.026116479498563595,0.0569131949598326,0.5839259855189058,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0975609756097561,0.18666666666666668,3.7356097560975607,56,300
main_weak_label,ablation,weak_label_7d,score_context_only_lfs,11487,300,0.026116479498563595,0.0569131949598326,0.5839259855189058,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.06440382941688425,0.24666666666666667,2.4660226283724977,74,300
main_weak_label,ablation,weak_label_7d,score_context_only_lfs,11487,300,0.026116479498563595,0.0569131949598326,0.5839259855189058,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.03656943839791032,0.28,1.400243796255986,84,300
main_weak_label,ablation,weak_label_7d,score_drop_anomaly_lf,11487,300,0.026116479498563595,0.08846685162165113,0.6166796281398051,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.26956521739130435,0.10333333333333333,10.321652173913042,31,300
main_weak_label,ablation,weak_label_7d,score_drop_anomaly_lf,11487,300,0.026116479498563595,0.08846685162165113,0.6166796281398051,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.10975609756097561,0.21,4.202560975609756,63,300
main_weak_label,ablation,weak_label_7d,score_drop_anomaly_lf,11487,300,0.026116479498563595,0.08846685162165113,0.6166796281398051,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.07571801566579635,0.29,2.899242819843342,87,300
main_weak_label,ablation,weak_label_7d,score_drop_anomaly_lf,11487,300,0.026116479498563595,0.08846685162165113,0.6166796281398051,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04484109708315194,0.3433333333333333,1.7169656073138877,103,300
main_weak_label,ablation,weak_label_7d,score_drop_defi_context_lf,11487,300,0.026116479498563595,0.08885463538027845,0.62822472512738,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.2782608695652174,0.10666666666666667,10.654608695652174,32,300
main_weak_label,ablation,weak_label_7d,score_drop_defi_context_lf,11487,300,0.026116479498563595,0.08885463538027845,0.62822472512738,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13240418118466898,0.25333333333333335,5.069756097560975,76,300
main_weak_label,ablation,weak_label_7d,score_drop_defi_context_lf,11487,300,0.026116479498563595,0.08885463538027845,0.62822472512738,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08703220191470844,0.3333333333333333,3.3324630113141858,100,300
main_weak_label,ablation,weak_label_7d,score_drop_defi_context_lf,11487,300,0.026116479498563595,0.08885463538027845,0.62822472512738,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04440574662603396,0.34,1.70029603831084,102,300
main_weak_label,ablation,weak_label_7d,score_drop_multimethod_consensus_lf,11487,300,0.026116479498563595,0.09437780841674347,0.6289738088853134,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.2782608695652174,0.10666666666666667,10.654608695652174,32,300
main_weak_label,ablation,weak_label_7d,score_drop_multimethod_consensus_lf,11487,300,0.026116479498563595,0.09437780841674347,0.6289738088853134,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.12195121951219512,0.23333333333333334,4.669512195121951,70,300
main_weak_label,ablation,weak_label_7d,score_drop_multimethod_consensus_lf,11487,300,0.026116479498563595,0.09437780841674347,0.6289738088853134,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
main_weak_label,ablation,weak_label_7d,score_drop_multimethod_consensus_lf,11487,300,0.026116479498563595,0.09437780841674347,0.6289738088853134,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04919460165433174,0.37666666666666665,1.8836612973443623,113,300
main_weak_label,ablation,weak_label_7d,score_drop_range_drawdown_lf,11487,300,0.026116479498563595,0.09812497745293758,0.630003426596347,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.30434782608695654,0.11666666666666667,11.653478260869566,35,300
main_weak_label,ablation,weak_label_7d,score_drop_range_drawdown_lf,11487,300,0.026116479498563595,0.09812497745293758,0.630003426596347,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13763066202090593,0.2633333333333333,5.2698780487804875,79,300
main_weak_label,ablation,weak_label_7d,score_drop_range_drawdown_lf,11487,300,0.026116479498563595,0.09812497745293758,0.630003426596347,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
main_weak_label,ablation,weak_label_7d,score_drop_range_drawdown_lf,11487,300,0.026116479498563595,0.09812497745293758,0.630003426596347,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04919460165433174,0.37666666666666665,1.8836612973443623,113,300
main_weak_label,ablation,weak_label_7d,score_drop_return_volume_lf,11487,300,0.026116479498563595,0.08982548460859854,0.6215352641458837,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.24347826086956523,0.09333333333333334,9.322782608695652,28,300
main_weak_label,ablation,weak_label_7d,score_drop_return_volume_lf,11487,300,0.026116479498563595,0.08982548460859854,0.6215352641458837,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13066202090592335,0.25,5.003048780487805,75,300
main_weak_label,ablation,weak_label_7d,score_drop_return_volume_lf,11487,300,0.026116479498563595,0.08982548460859854,0.6215352641458837,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08703220191470844,0.3333333333333333,3.3324630113141858,100,300
main_weak_label,ablation,weak_label_7d,score_drop_return_volume_lf,11487,300,0.026116479498563595,0.08982548460859854,0.6215352641458837,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04658249891162386,0.3566666666666667,1.7836438833260775,107,300
main_weak_label,ablation,weak_label_7d,score_drop_stablecoin_lf,11487,300,0.026116479498563595,0.09009478007929023,0.6286938708620126,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.2608695652173913,0.1,9.988695652173913,30,300
main_weak_label,ablation,weak_label_7d,score_drop_stablecoin_lf,11487,300,0.026116479498563595,0.09009478007929023,0.6286938708620126,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13066202090592335,0.25,5.003048780487805,75,300
main_weak_label,ablation,weak_label_7d,score_drop_stablecoin_lf,11487,300,0.026116479498563595,0.09009478007929023,0.6286938708620126,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
main_weak_label,ablation,weak_label_7d,score_drop_stablecoin_lf,11487,300,0.026116479498563595,0.09009478007929023,0.6286938708620126,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04919460165433174,0.37666666666666665,1.8836612973443623,113,300
main_weak_label,ablation,weak_label_7d,score_drop_transparent_lf,11487,300,0.026116479498563595,0.09694875141514198,0.6278696999493459,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.2782608695652174,0.10666666666666667,10.654608695652174,32,300
main_weak_label,ablation,weak_label_7d,score_drop_transparent_lf,11487,300,0.026116479498563595,0.09694875141514198,0.6278696999493459,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13414634146341464,0.25666666666666665,5.136463414634147,77,300
main_weak_label,ablation,weak_label_7d,score_drop_transparent_lf,11487,300,0.026116479498563595,0.09694875141514198,0.6278696999493459,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.09138381201044386,0.35,3.4990861618798954,105,300
main_weak_label,ablation,weak_label_7d,score_drop_transparent_lf,11487,300,0.026116479498563595,0.09694875141514198,0.6278696999493459,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.052242054854157595,0.4,2.000348280365694,120,300
main_weak_label,ablation,weak_label_7d,score_market_only_lfs,11487,300,0.026116479498563595,0.08303352313982543,0.6281618545335359,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.25217391304347825,0.09666666666666666,9.655739130434782,29,300
main_weak_label,ablation,weak_label_7d,score_market_only_lfs,11487,300,0.026116479498563595,0.08303352313982543,0.6281618545335359,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13588850174216027,0.26,5.203170731707317,78,300
main_weak_label,ablation,weak_label_7d,score_market_only_lfs,11487,300,0.026116479498563595,0.08303352313982543,0.6281618545335359,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08703220191470844,0.3333333333333333,3.3324630113141858,100,300
main_weak_label,ablation,weak_label_7d,score_market_only_lfs,11487,300,0.026116479498563595,0.08303352313982543,0.6281618545335359,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04440574662603396,0.34,1.70029603831084,102,300
main_weak_label,benchmark_existing_score,weak_label_7d,transparent_risk_score,11487,300,0.026116479498563595,0.09533800637658042,0.6356368999731832,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.22608695652173913,0.08666666666666667,8.656869565217391,26,300
main_weak_label,benchmark_existing_score,weak_label_7d,transparent_risk_score,11487,300,0.026116479498563595,0.09533800637658042,0.6356368999731832,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.10627177700348432,0.20333333333333334,4.069146341463415,61,300
main_weak_label,benchmark_existing_score,weak_label_7d,transparent_risk_score,11487,300,0.026116479498563595,0.09533800637658042,0.6356368999731832,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.07919930374238468,0.30333333333333334,3.0325413402959094,91,300
main_weak_label,benchmark_existing_score,weak_label_7d,transparent_risk_score,11487,300,0.026116479498563595,0.09533800637658042,0.6356368999731832,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.0544188071397475,0.4166666666666667,2.0836961253809316,125,300
main_weak_label,benchmark_existing_score,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.28695652173913044,0.11,10.987565217391305,33,300
main_weak_label,benchmark_existing_score,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.13066202090592335,0.25,5.003048780487805,75,300
main_weak_label,benchmark_existing_score,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
main_weak_label,benchmark_existing_score,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.04919460165433174,0.37666666666666665,1.8836612973443623,113,300
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.022386957210477582,0.4755656922858492,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.022386957210477582,0.4755656922858492,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0156794425087108,0.03333333333333333,0.6670731707317074,9,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.022386957210477582,0.4755656922858492,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.02349869451697128,0.1,0.9997389033942559,27,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.022386957210477582,0.4755656922858492,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.025250326512842838,0.21481481481481482,1.0742611135297249,58,270
placebo,ablation,placebo_7d_shift_plus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.012625163256421419,0.10740740740740741,0.5371305567648624,29,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.020255755194284922,0.41944914960427127,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.020255755194284922,0.41944914960427127,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.020905923344947737,0.044444444444444446,0.8894308943089432,12,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.020255755194284922,0.41944914960427127,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.020887728459530026,0.08888888888888889,0.8886568030171164,24,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.020255755194284922,0.41944914960427127,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.014801915542011318,0.1259259259259259,0.6297392734484594,34,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.021971224054409103,0.4823531742494032,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.021971224054409103,0.4823531742494032,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.013937282229965157,0.02962962962962963,0.5929539295392954,8,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.021971224054409103,0.4823531742494032,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.016536118363794605,0.07037037037037037,0.7035199690552172,19,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.021971224054409103,0.4823531742494032,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.02002612102742708,0.17037037037037037,0.8520001934890921,46,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.024722494315200197,0.5469837449109982,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.024722494315200197,0.5469837449109982,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.024722494315200197,0.5469837449109982,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.007832898172323759,0.03333333333333333,0.3332463011314186,9,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.024722494315200197,0.5469837449109982,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.0108837614279495,0.09259259259259259,0.46304358341798485,25,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.023921222261228267,0.4931615041983233,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.023921222261228267,0.4931615041983233,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0313588850174216,0.06666666666666667,1.3341463414634147,18,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.023921222261228267,0.4931615041983233,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.02175805047867711,0.09259259259259259,0.9256841698094962,25,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.023921222261228267,0.4931615041983233,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.023944275141488898,0.2037037037037037,1.0186958835195665,55,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_return_shock,11487,270,0.023504831548707233,0.02291462417762046,0.4878486358338369,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_return_shock,11487,270,0.023504831548707233,0.02291462417762046,0.4878486358338369,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.02613240418118467,0.05555555555555555,1.1117886178861789,15,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_return_shock,11487,270,0.023504831548707233,0.02291462417762046,0.4878486358338369,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.020887728459530026,0.08888888888888889,0.8886568030171164,24,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_return_shock,11487,270,0.023504831548707233,0.02291462417762046,0.4878486358338369,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.02089682194166304,0.17777777777777778,0.8890436801625309,48,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020354267228242972,0.3852233217437818,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020354267228242972,0.3852233217437818,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0017421602787456446,0.003703703703703704,0.07411924119241192,1,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020354267228242972,0.3852233217437818,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.0017406440382941688,0.007407407407407408,0.0740547335847597,2,270
