date,asset,anomaly_ensemble_score,isolation_forest_score,lof_score,robust_z_score,transparent_risk_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,rolling_vol_7d,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,claim_boundary
2024-08-05,BNB,0.9963436928702011,0.9957343083485679,0.9865935405240707,0.9926873857404022,99.74754069818054,0,0,,,,-0.0674339144007571,0.0339873126367201,4.405220782524666,4.292596979732654,-0.2280036569300649,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-10-25,ETH,0.9963436928702011,0.9963436928702011,0.9811090798293723,0.9116392443631932,87.46408984068947,0,0,,,,0.08318355022279,0.0351280535636395,2.4343843602779036,3.960066599769872,0.0,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-05-01,BTC,0.9963436928702011,0.9634369287020109,0.9713589274832419,0.9993906154783668,96.709323583181,0,0,,,,-0.0400899234806573,0.023084350234537,1.21818288417833,0.8892458473711352,-0.1867526705198731,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-18,USDC,0.9963436928702011,0.9987812309567337,0.9774527726995734,0.987812309567337,99.6343692870201,0,0,,,,-0.0103463142327043,0.0058762914291762,3.402063320675406,4.6594089372604905,-0.0102929752361042,9.500980377197266e-05,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2025-01-19,SOL,0.9963436928702011,0.9926873857404022,0.9957343083485679,0.9835466179159049,95.70819186906938,0,0,,,,-0.044043615920863,0.07513292707686,3.400716561151061,3.296523887725504,-0.0430877800448156,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-03-13,USDT,0.9963436928702011,0.9925350396099939,0.975624619134674,0.9791285801340646,99.4254374510316,1,1,E003,stablecoin_depeg,high,-0.0032610071193272,0.0025649143146439,2.0108723682417726,1.5584183020795246,-0.0037907914667206,0.0038700103759765,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-03-13,USDT,0.9960390006093846,0.9925350396099939,0.9753199268738574,0.9791285801340646,99.4167319578654,1,1,E003,stablecoin_depeg,high,-0.0032610071193272,0.0025649143146439,2.0108723682417726,1.5584183020795246,-0.0037907914667206,0.0038700103759765,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-01-22,SOL,0.9957343083485679,0.9963436928702011,0.9804996953077392,0.9890310786106032,99.86941760250718,0,0,,,,-0.1730052492333333,0.0663208066710289,2.2451105724058507,3.631710700148751,-0.5243534381777806,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-05-29,BNB,0.9957343083485679,0.9792809262644728,0.9957343083485679,0.9932967702620353,62.54026290589362,0,0,,,,-0.0782459287494861,0.1413451216076502,-1.7118740445641152,0.0251601170318351,-0.5485284282205317,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-10,ETH,0.9957343083485679,0.9865935405240707,0.8994515539305301,0.9957343083485679,98.49394968224952,1,1,E002,exchange_failure,high,0.1664878018308018,0.1249233921905679,1.2879965607104966,2.233700769826238,-0.2100967565644315,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-19,USDC,0.9957343083485679,0.9762340036563071,0.992078001218769,0.9951249238269348,63.680682510664234,0,0,,,,-0.0001280268090363,0.0058030157214436,1.3314685576545209,-0.7383709112876053,-0.0104196761576352,3.3020973205566406e-05,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-04-26,BTC,0.9957343083485679,0.9695307739183425,0.9993906154783668,0.9646556977452773,82.28432140680769,0,0,,,,0.0040579258685795,0.0218274168369497,2.284848405026541,3.465410857154489,-0.0676710096780778,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-04,USDT,0.9957343083485679,0.9785191956124314,0.9926873857404022,0.9724253503960999,77.66170453556194,0,0,,,,0.0003159527090589,0.00117240246643,0.714012190828418,4.0820337348044005,0.0,0.0034019947052001,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-04,USDT,0.9954296160877514,0.9785191956124314,0.9923826934795856,0.9724253503960999,77.65299904239575,0,0,,,,0.0003159527090589,0.00117240246643,0.714012190828418,4.0820337348044005,0.0,0.0034019947052001,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-20,USDC,0.9951249238269348,0.9835466179159049,0.9884216940889702,0.9908592321755028,65.05615043092192,0,0,,,,8.702186853125671e-05,0.0057906873993249,1.234830720431514,-0.7124695732074317,-0.0103335572817343,5.4001808166503906e-05,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-09,BTC,0.9951249238269348,0.9987812309567337,0.9482023156611822,0.9859841560024375,99.73012971184818,1,1,E002,exchange_failure,high,-0.1548895481701482,0.070243982136214,2.1558592146957043,3.702687413908257,-0.2538171056328967,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-05-09,SOL,0.9951249238269348,0.9969530773918343,0.9744058500914077,0.9872029250457038,99.92165056150432,0,0,,,,-0.1730137997587535,0.0758348864198242,2.2522269450735997,3.4664472078382538,-0.4337902972797575,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
